id_tarea,id_asignacion,nombre,fecha_asignacion,fecha_limite,estado,tiempo_estimado,tiempo_real,prioridad
14907,2717,Tarea genérica 14907,2019-03-04,2019-03-09,completada,5.0,5.5,media
14908,2717,Tarea genérica 14908,2019-03-28,2019-04-02,completada,5.0,5.5,media
14909,2717,Tarea genérica 14909,2019-02-28,2019-03-05,completada,5.0,5.5,media
14910,2717,Tarea genérica 14910,2019-02-28,2019-03-05,completada,5.0,5.5,media
14911,2718,Tarea genérica 14911,2020-02-04,2020-02-09,completada,5.0,5.5,media
14912,2718,Tarea genérica 14912,2020-03-17,2020-03-22,completada,5.0,5.5,media
14913,2718,Tarea genérica 14913,2019-12-02,2019-12-07,completada,5.0,5.5,media
14914,2718,Tarea genérica 14914,2020-01-03,2020-01-08,completada,5.0,5.5,media
14915,2718,Tarea genérica 14915,2019-11-28,2019-12-03,completada,5.0,5.5,media
14916,2718,Tarea genérica 14916,2020-04-01,2020-04-06,completada,5.0,5.5,media
14917,2718,Tarea genérica 14917,2020-04-05,2020-04-10,completada,5.0,5.5,media
14918,2718,Tarea genérica 14918,2019-12-12,2019-12-17,completada,5.0,5.5,media
14919,2719,Tarea genérica 14919,2020-03-06,2020-03-11,completada,5.0,5.5,media
14920,2719,Tarea genérica 14920,2020-04-11,2020-04-16,completada,5.0,5.5,media
14921,2719,Tarea genérica 14921,2020-01-29,2020-02-03,completada,5.0,5.5,media
14922,2719,Tarea genérica 14922,2020-02-01,2020-02-06,completada,5.0,5.5,media
14923,2719,Tarea genérica 14923,2019-12-22,2019-12-27,completada,5.0,5.5,media
14924,2719,Tarea genérica 14924,2020-01-17,2020-01-22,completada,5.0,5.5,media
14925,2720,Tarea genérica 14925,2019-12-14,2019-12-19,completada,5.0,5.5,media
14926,2720,Tarea genérica 14926,2020-02-10,2020-02-15,completada,5.0,5.5,media
14927,2720,Tarea genérica 14927,2020-03-16,2020-03-21,completada,5.0,5.5,media
14928,2720,Tarea genérica 14928,2020-03-08,2020-03-13,completada,5.0,5.5,media
14929,2720,Tarea genérica 14929,2020-02-18,2020-02-23,completada,5.0,5.5,media
14930,2720,Tarea genérica 14930,2020-01-19,2020-01-24,completada,5.0,5.5,media
14931,2721,Tarea genérica 14931,2020-03-02,2020-03-07,completada,5.0,5.5,media
14932,2721,Tarea genérica 14932,2020-04-01,2020-04-06,completada,5.0,5.5,media
14933,2721,Tarea genérica 14933,2020-03-29,2020-04-03,completada,5.0,5.5,media
14934,2721,Tarea genérica 14934,2020-01-30,2020-02-04,completada,5.0,5.5,media
14935,2721,Tarea genérica 14935,2020-03-10,2020-03-15,completada,5.0,5.5,media
14936,2722,Tarea genérica 14936,2020-02-13,2020-02-18,completada,5.0,5.5,media
14937,2722,Tarea genérica 14937,2019-12-28,2020-01-02,completada,5.0,5.5,media
14938,2722,Tarea genérica 14938,2020-02-22,2020-02-27,completada,5.0,5.5,media
14939,2722,Tarea genérica 14939,2019-11-29,2019-12-04,completada,5.0,5.5,media
14940,2723,Tarea genérica 14940,2020-03-13,2020-03-18,completada,5.0,5.5,media
14941,2723,Tarea genérica 14941,2020-04-16,2020-04-21,completada,5.0,5.5,media
14942,2723,Tarea genérica 14942,2020-01-10,2020-01-15,completada,5.0,5.5,media
14943,2723,Tarea genérica 14943,2020-01-02,2020-01-07,completada,5.0,5.5,media
14944,2723,Tarea genérica 14944,2019-11-21,2019-11-26,completada,5.0,5.5,media
14945,2723,Tarea genérica 14945,2019-11-25,2019-11-30,completada,5.0,5.5,media
14946,2723,Tarea genérica 14946,2020-03-27,2020-04-01,completada,5.0,5.5,media
14947,2723,Tarea genérica 14947,2020-01-27,2020-02-01,completada,5.0,5.5,media
14948,2724,Tarea genérica 14948,2020-03-29,2020-04-03,completada,5.0,5.5,media
14949,2724,Tarea genérica 14949,2020-04-10,2020-04-15,completada,5.0,5.5,media
14950,2724,Tarea genérica 14950,2020-02-01,2020-02-06,completada,5.0,5.5,media
14951,2725,Tarea genérica 14951,2020-01-01,2020-01-06,completada,5.0,5.5,media
14952,2725,Tarea genérica 14952,2019-12-17,2019-12-22,completada,5.0,5.5,media
14953,2725,Tarea genérica 14953,2019-12-31,2020-01-05,completada,5.0,5.5,media
14954,2725,Tarea genérica 14954,2020-01-21,2020-01-26,completada,5.0,5.5,media
14955,2725,Tarea genérica 14955,2020-02-07,2020-02-12,completada,5.0,5.5,media
14956,2725,Tarea genérica 14956,2020-01-15,2020-01-20,completada,5.0,5.5,media
14957,2726,Tarea genérica 14957,2019-12-10,2019-12-15,completada,5.0,5.5,media
14958,2726,Tarea genérica 14958,2020-02-18,2020-02-23,completada,5.0,5.5,media
14959,2726,Tarea genérica 14959,2020-01-27,2020-02-01,completada,5.0,5.5,media
14960,2726,Tarea genérica 14960,2019-11-19,2019-11-24,completada,5.0,5.5,media
14961,2726,Tarea genérica 14961,2020-04-01,2020-04-06,completada,5.0,5.5,media
14962,2727,Tarea genérica 14962,2019-12-18,2019-12-23,completada,5.0,5.5,media
14963,2727,Tarea genérica 14963,2020-03-10,2020-03-15,completada,5.0,5.5,media
14964,2727,Tarea genérica 14964,2020-03-16,2020-03-21,completada,5.0,5.5,media
14965,2727,Tarea genérica 14965,2020-03-19,2020-03-24,completada,5.0,5.5,media
14966,2727,Tarea genérica 14966,2020-02-09,2020-02-14,completada,5.0,5.5,media
14967,2727,Tarea genérica 14967,2020-03-14,2020-03-19,completada,5.0,5.5,media
14968,2728,Tarea genérica 14968,2018-09-28,2018-10-03,completada,5.0,5.5,media
14969,2728,Tarea genérica 14969,2018-11-11,2018-11-16,completada,5.0,5.5,media
14970,2728,Tarea genérica 14970,2019-01-20,2019-01-25,completada,5.0,5.5,media
14971,2728,Tarea genérica 14971,2018-07-05,2018-07-10,completada,5.0,5.5,media
14972,2728,Tarea genérica 14972,2019-01-25,2019-01-30,completada,5.0,5.5,media
14973,2728,Tarea genérica 14973,2018-04-05,2018-04-10,completada,5.0,5.5,media
14974,2728,Tarea genérica 14974,2018-07-15,2018-07-20,completada,5.0,5.5,media
14975,2729,Tarea genérica 14975,2018-08-07,2018-08-12,completada,5.0,5.5,media
14976,2729,Tarea genérica 14976,2018-05-17,2018-05-22,completada,5.0,5.5,media
14977,2729,Tarea genérica 14977,2018-11-06,2018-11-11,completada,5.0,5.5,media
14978,2729,Tarea genérica 14978,2018-05-05,2018-05-10,completada,5.0,5.5,media
14979,2730,Tarea genérica 14979,2018-04-03,2018-04-08,completada,5.0,5.5,media
14980,2730,Tarea genérica 14980,2018-04-30,2018-05-05,completada,5.0,5.5,media
14981,2730,Tarea genérica 14981,2019-01-06,2019-01-11,completada,5.0,5.5,media
14982,2730,Tarea genérica 14982,2018-09-06,2018-09-11,completada,5.0,5.5,media
14983,2730,Tarea genérica 14983,2019-01-04,2019-01-09,completada,5.0,5.5,media
14984,2731,Tarea genérica 14984,2018-04-26,2018-05-01,completada,5.0,5.5,media
14985,2731,Tarea genérica 14985,2018-08-26,2018-08-31,completada,5.0,5.5,media
14986,2731,Tarea genérica 14986,2018-05-12,2018-05-17,completada,5.0,5.5,media
14987,2731,Tarea genérica 14987,2018-04-14,2018-04-19,completada,5.0,5.5,media
14988,2731,Tarea genérica 14988,2018-12-15,2018-12-20,completada,5.0,5.5,media
14989,2731,Tarea genérica 14989,2018-08-05,2018-08-10,completada,5.0,5.5,media
14990,2731,Tarea genérica 14990,2018-09-28,2018-10-03,completada,5.0,5.5,media
14991,2731,Tarea genérica 14991,2018-06-11,2018-06-16,completada,5.0,5.5,media
14992,2732,Tarea genérica 14992,2018-08-25,2018-08-30,completada,5.0,5.5,media
14993,2732,Tarea genérica 14993,2019-01-29,2019-02-03,completada,5.0,5.5,media
14994,2732,Tarea genérica 14994,2018-08-15,2018-08-20,completada,5.0,5.5,media
14995,2732,Tarea genérica 14995,2018-05-10,2018-05-15,completada,5.0,5.5,media
14996,2732,Tarea genérica 14996,2018-08-21,2018-08-26,completada,5.0,5.5,media
14997,2732,Tarea genérica 14997,2018-12-26,2018-12-31,completada,5.0,5.5,media
14998,2733,Tarea genérica 14998,2019-01-24,2019-01-29,completada,5.0,5.5,media
14999,2733,Tarea genérica 14999,2018-04-27,2018-05-02,completada,5.0,5.5,media
15000,2733,Tarea genérica 15000,2019-01-16,2019-01-21,completada,5.0,5.5,media
15001,2734,Tarea genérica 15001,2018-09-30,2018-10-05,completada,5.0,5.5,media
15002,2734,Tarea genérica 15002,2019-01-06,2019-01-11,completada,5.0,5.5,media
15003,2734,Tarea genérica 15003,2018-11-25,2018-11-30,completada,5.0,5.5,media
15004,2734,Tarea genérica 15004,2018-09-30,2018-10-05,completada,5.0,5.5,media
15005,2734,Tarea genérica 15005,2018-05-12,2018-05-17,completada,5.0,5.5,media
15006,2734,Tarea genérica 15006,2018-06-26,2018-07-01,completada,5.0,5.5,media
15007,2734,Tarea genérica 15007,2018-05-25,2018-05-30,completada,5.0,5.5,media
15008,2734,Tarea genérica 15008,2018-09-04,2018-09-09,completada,5.0,5.5,media
15009,2735,Tarea genérica 15009,2018-08-07,2018-08-12,completada,5.0,5.5,media
15010,2735,Tarea genérica 15010,2018-12-29,2019-01-03,completada,5.0,5.5,media
15011,2735,Tarea genérica 15011,2018-09-13,2018-09-18,completada,5.0,5.5,media
15012,2735,Tarea genérica 15012,2018-08-31,2018-09-05,completada,5.0,5.5,media
15013,2735,Tarea genérica 15013,2018-11-08,2018-11-13,completada,5.0,5.5,media
15014,2735,Tarea genérica 15014,2018-03-17,2018-03-22,completada,5.0,5.5,media
15015,2735,Tarea genérica 15015,2018-11-19,2018-11-24,completada,5.0,5.5,media
15016,2736,Tarea genérica 15016,2018-06-05,2018-06-10,completada,5.0,5.5,media
15017,2736,Tarea genérica 15017,2018-11-29,2018-12-04,completada,5.0,5.5,media
15018,2736,Tarea genérica 15018,2018-11-27,2018-12-02,completada,5.0,5.5,media
15019,2736,Tarea genérica 15019,2018-10-04,2018-10-09,completada,5.0,5.5,media
15020,2736,Tarea genérica 15020,2018-09-13,2018-09-18,completada,5.0,5.5,media
15021,2736,Tarea genérica 15021,2018-10-28,2018-11-02,completada,5.0,5.5,media
15022,2736,Tarea genérica 15022,2018-08-02,2018-08-07,completada,5.0,5.5,media
15023,2736,Tarea genérica 15023,2018-07-04,2018-07-09,completada,5.0,5.5,media
15024,2737,Tarea genérica 15024,2019-10-10,2019-10-15,completada,5.0,5.5,media
15025,2737,Tarea genérica 15025,2019-08-19,2019-08-24,completada,5.0,5.5,media
15026,2737,Tarea genérica 15026,2019-12-22,2019-12-27,completada,5.0,5.5,media
15027,2737,Tarea genérica 15027,2019-08-19,2019-08-24,completada,5.0,5.5,media
15028,2738,Tarea genérica 15028,2020-02-22,2020-02-27,completada,5.0,5.5,media
15029,2738,Tarea genérica 15029,2019-08-25,2019-08-30,completada,5.0,5.5,media
15030,2738,Tarea genérica 15030,2020-03-15,2020-03-20,completada,5.0,5.5,media
15031,2739,Tarea genérica 15031,2020-03-23,2020-03-28,completada,5.0,5.5,media
15032,2739,Tarea genérica 15032,2019-11-09,2019-11-14,completada,5.0,5.5,media
15033,2739,Tarea genérica 15033,2020-03-26,2020-03-31,completada,5.0,5.5,media
15034,2739,Tarea genérica 15034,2020-03-25,2020-03-30,completada,5.0,5.5,media
15035,2739,Tarea genérica 15035,2020-02-18,2020-02-23,completada,5.0,5.5,media
15036,2739,Tarea genérica 15036,2019-12-11,2019-12-16,completada,5.0,5.5,media
15037,2740,Tarea genérica 15037,2019-09-06,2019-09-11,completada,5.0,5.5,media
15038,2740,Tarea genérica 15038,2020-03-26,2020-03-31,completada,5.0,5.5,media
15039,2740,Tarea genérica 15039,2019-12-09,2019-12-14,completada,5.0,5.5,media
15040,2740,Tarea genérica 15040,2019-08-01,2019-08-06,completada,5.0,5.5,media
15041,2740,Tarea genérica 15041,2020-03-18,2020-03-23,completada,5.0,5.5,media
15042,2740,Tarea genérica 15042,2019-12-20,2019-12-25,completada,5.0,5.5,media
15043,2741,Tarea genérica 15043,2020-03-01,2020-03-06,completada,5.0,5.5,media
15044,2741,Tarea genérica 15044,2019-11-28,2019-12-03,completada,5.0,5.5,media
15045,2741,Tarea genérica 15045,2020-03-30,2020-04-04,completada,5.0,5.5,media
15046,2741,Tarea genérica 15046,2019-07-24,2019-07-29,completada,5.0,5.5,media
15047,2741,Tarea genérica 15047,2020-01-07,2020-01-12,completada,5.0,5.5,media
15048,2741,Tarea genérica 15048,2020-04-01,2020-04-06,completada,5.0,5.5,media
15049,2741,Tarea genérica 15049,2019-11-30,2019-12-05,completada,5.0,5.5,media
15050,2742,Tarea genérica 15050,2019-10-27,2019-11-01,completada,5.0,5.5,media
15051,2742,Tarea genérica 15051,2019-07-25,2019-07-30,completada,5.0,5.5,media
15052,2742,Tarea genérica 15052,2019-09-05,2019-09-10,completada,5.0,5.5,media
15053,2742,Tarea genérica 15053,2020-02-08,2020-02-13,completada,5.0,5.5,media
15054,2742,Tarea genérica 15054,2019-12-29,2020-01-03,completada,5.0,5.5,media
15055,2742,Tarea genérica 15055,2020-03-01,2020-03-06,completada,5.0,5.5,media
15056,2742,Tarea genérica 15056,2019-08-12,2019-08-17,completada,5.0,5.5,media
15057,2743,Tarea genérica 15057,2019-12-25,2019-12-30,completada,5.0,5.5,media
15058,2743,Tarea genérica 15058,2020-03-20,2020-03-25,completada,5.0,5.5,media
15059,2743,Tarea genérica 15059,2019-10-31,2019-11-05,completada,5.0,5.5,media
15060,2743,Tarea genérica 15060,2020-03-15,2020-03-20,completada,5.0,5.5,media
15061,2743,Tarea genérica 15061,2019-12-11,2019-12-16,completada,5.0,5.5,media
15062,2743,Tarea genérica 15062,2020-01-12,2020-01-17,completada,5.0,5.5,media
15063,2743,Tarea genérica 15063,2019-11-13,2019-11-18,completada,5.0,5.5,media
15064,2744,Tarea genérica 15064,2019-09-04,2019-09-09,completada,5.0,5.5,media
15065,2744,Tarea genérica 15065,2019-07-21,2019-07-26,completada,5.0,5.5,media
15066,2744,Tarea genérica 15066,2019-09-14,2019-09-19,completada,5.0,5.5,media
15067,2745,Tarea genérica 15067,2020-02-09,2020-02-14,completada,5.0,5.5,media
15068,2745,Tarea genérica 15068,2019-10-14,2019-10-19,completada,5.0,5.5,media
15069,2745,Tarea genérica 15069,2019-10-06,2019-10-11,completada,5.0,5.5,media
15070,2746,Tarea genérica 15070,2021-09-14,2021-09-19,completada,5.0,5.5,media
15071,2746,Tarea genérica 15071,2021-06-20,2021-06-25,completada,5.0,5.5,media
15072,2746,Tarea genérica 15072,2021-05-21,2021-05-26,completada,5.0,5.5,media
15073,2746,Tarea genérica 15073,2021-11-04,2021-11-09,completada,5.0,5.5,media
15074,2747,Tarea genérica 15074,2021-10-25,2021-10-30,completada,5.0,5.5,media
15075,2747,Tarea genérica 15075,2021-10-03,2021-10-08,completada,5.0,5.5,media
15076,2747,Tarea genérica 15076,2021-07-23,2021-07-28,completada,5.0,5.5,media
15077,2748,Tarea genérica 15077,2021-06-15,2021-06-20,completada,5.0,5.5,media
15078,2748,Tarea genérica 15078,2021-09-01,2021-09-06,completada,5.0,5.5,media
15079,2748,Tarea genérica 15079,2021-05-04,2021-05-09,completada,5.0,5.5,media
15080,2748,Tarea genérica 15080,2021-09-01,2021-09-06,completada,5.0,5.5,media
15081,2748,Tarea genérica 15081,2021-10-31,2021-11-05,completada,5.0,5.5,media
15082,2748,Tarea genérica 15082,2021-08-21,2021-08-26,completada,5.0,5.5,media
15083,2749,Tarea genérica 15083,2021-10-01,2021-10-06,completada,5.0,5.5,media
15084,2749,Tarea genérica 15084,2021-10-02,2021-10-07,completada,5.0,5.5,media
15085,2749,Tarea genérica 15085,2021-08-12,2021-08-17,completada,5.0,5.5,media
15086,2749,Tarea genérica 15086,2021-07-12,2021-07-17,completada,5.0,5.5,media
15087,2749,Tarea genérica 15087,2021-06-28,2021-07-03,completada,5.0,5.5,media
15088,2749,Tarea genérica 15088,2021-06-16,2021-06-21,completada,5.0,5.5,media
15089,2750,Tarea genérica 15089,2021-09-29,2021-10-04,completada,5.0,5.5,media
15090,2750,Tarea genérica 15090,2021-07-24,2021-07-29,completada,5.0,5.5,media
15091,2750,Tarea genérica 15091,2021-07-04,2021-07-09,completada,5.0,5.5,media
15092,2750,Tarea genérica 15092,2021-10-14,2021-10-19,completada,5.0,5.5,media
15093,2750,Tarea genérica 15093,2021-08-20,2021-08-25,completada,5.0,5.5,media
15094,2750,Tarea genérica 15094,2021-10-05,2021-10-10,completada,5.0,5.5,media
15095,2750,Tarea genérica 15095,2021-05-28,2021-06-02,completada,5.0,5.5,media
15096,2750,Tarea genérica 15096,2021-11-16,2021-11-21,completada,5.0,5.5,media
15097,2751,Tarea genérica 15097,2021-04-29,2021-05-04,completada,5.0,5.5,media
15098,2751,Tarea genérica 15098,2021-10-13,2021-10-18,completada,5.0,5.5,media
15099,2751,Tarea genérica 15099,2021-10-10,2021-10-15,completada,5.0,5.5,media
15100,2751,Tarea genérica 15100,2021-10-21,2021-10-26,completada,5.0,5.5,media
15101,2751,Tarea genérica 15101,2021-11-22,2021-11-27,completada,5.0,5.5,media
15102,2752,Tarea genérica 15102,2021-04-27,2021-05-02,completada,5.0,5.5,media
15103,2752,Tarea genérica 15103,2021-06-28,2021-07-03,completada,5.0,5.5,media
15104,2752,Tarea genérica 15104,2021-05-05,2021-05-10,completada,5.0,5.5,media
15105,2752,Tarea genérica 15105,2021-06-18,2021-06-23,completada,5.0,5.5,media
15106,2752,Tarea genérica 15106,2021-10-31,2021-11-05,completada,5.0,5.5,media
15107,2752,Tarea genérica 15107,2021-08-24,2021-08-29,completada,5.0,5.5,media
15108,2752,Tarea genérica 15108,2021-09-21,2021-09-26,completada,5.0,5.5,media
15109,2753,Tarea genérica 15109,2021-07-26,2021-07-31,completada,5.0,5.5,media
15110,2753,Tarea genérica 15110,2021-10-24,2021-10-29,completada,5.0,5.5,media
15111,2753,Tarea genérica 15111,2021-10-01,2021-10-06,completada,5.0,5.5,media
15112,2753,Tarea genérica 15112,2021-11-15,2021-11-20,completada,5.0,5.5,media
15113,2753,Tarea genérica 15113,2021-07-25,2021-07-30,completada,5.0,5.5,media
15114,2753,Tarea genérica 15114,2021-08-12,2021-08-17,completada,5.0,5.5,media
15115,2753,Tarea genérica 15115,2021-08-24,2021-08-29,completada,5.0,5.5,media
15116,2753,Tarea genérica 15116,2021-07-05,2021-07-10,completada,5.0,5.5,media
15117,2754,Tarea genérica 15117,2017-11-14,2017-11-19,completada,5.0,5.5,media
15118,2754,Tarea genérica 15118,2017-08-30,2017-09-04,completada,5.0,5.5,media
15119,2754,Tarea genérica 15119,2018-02-01,2018-02-06,completada,5.0,5.5,media
15120,2754,Tarea genérica 15120,2017-11-22,2017-11-27,completada,5.0,5.5,media
15121,2754,Tarea genérica 15121,2018-01-09,2018-01-14,completada,5.0,5.5,media
15122,2755,Tarea genérica 15122,2018-01-12,2018-01-17,completada,5.0,5.5,media
15123,2755,Tarea genérica 15123,2017-10-08,2017-10-13,completada,5.0,5.5,media
15124,2755,Tarea genérica 15124,2018-01-22,2018-01-27,completada,5.0,5.5,media
15125,2755,Tarea genérica 15125,2017-10-27,2017-11-01,completada,5.0,5.5,media
15126,2755,Tarea genérica 15126,2017-10-23,2017-10-28,completada,5.0,5.5,media
15127,2756,Tarea genérica 15127,2018-04-22,2018-04-27,completada,5.0,5.5,media
15128,2756,Tarea genérica 15128,2018-05-15,2018-05-20,completada,5.0,5.5,media
15129,2756,Tarea genérica 15129,2017-11-23,2017-11-28,completada,5.0,5.5,media
15130,2757,Tarea genérica 15130,2017-08-26,2017-08-31,completada,5.0,5.5,media
15131,2757,Tarea genérica 15131,2017-11-08,2017-11-13,completada,5.0,5.5,media
15132,2757,Tarea genérica 15132,2018-03-03,2018-03-08,completada,5.0,5.5,media
15133,2758,Tarea genérica 15133,2018-04-29,2018-05-04,completada,5.0,5.5,media
15134,2758,Tarea genérica 15134,2017-09-14,2017-09-19,completada,5.0,5.5,media
15135,2758,Tarea genérica 15135,2018-01-16,2018-01-21,completada,5.0,5.5,media
15136,2758,Tarea genérica 15136,2018-05-08,2018-05-13,completada,5.0,5.5,media
15137,2758,Tarea genérica 15137,2017-09-19,2017-09-24,completada,5.0,5.5,media
15138,2759,Tarea genérica 15138,2018-04-16,2018-04-21,completada,5.0,5.5,media
15139,2759,Tarea genérica 15139,2017-11-21,2017-11-26,completada,5.0,5.5,media
15140,2759,Tarea genérica 15140,2017-08-20,2017-08-25,completada,5.0,5.5,media
15141,2759,Tarea genérica 15141,2017-08-20,2017-08-25,completada,5.0,5.5,media
15142,2760,Tarea genérica 15142,2017-10-18,2017-10-23,completada,5.0,5.5,media
15143,2760,Tarea genérica 15143,2018-01-10,2018-01-15,completada,5.0,5.5,media
15144,2760,Tarea genérica 15144,2018-03-05,2018-03-10,completada,5.0,5.5,media
15145,2760,Tarea genérica 15145,2018-05-14,2018-05-19,completada,5.0,5.5,media
15146,2760,Tarea genérica 15146,2017-09-08,2017-09-13,completada,5.0,5.5,media
15147,2761,Tarea genérica 15147,2017-12-29,2018-01-03,completada,5.0,5.5,media
15148,2761,Tarea genérica 15148,2018-02-13,2018-02-18,completada,5.0,5.5,media
15149,2761,Tarea genérica 15149,2017-08-30,2017-09-04,completada,5.0,5.5,media
15150,2761,Tarea genérica 15150,2017-08-28,2017-09-02,completada,5.0,5.5,media
15151,2762,Tarea genérica 15151,2017-12-18,2017-12-23,completada,5.0,5.5,media
15152,2762,Tarea genérica 15152,2017-10-27,2017-11-01,completada,5.0,5.5,media
15153,2762,Tarea genérica 15153,2017-12-08,2017-12-13,completada,5.0,5.5,media
15154,2763,Tarea genérica 15154,2018-02-11,2018-02-16,completada,5.0,5.5,media
15155,2763,Tarea genérica 15155,2018-05-16,2018-05-21,completada,5.0,5.5,media
15156,2763,Tarea genérica 15156,2017-11-06,2017-11-11,completada,5.0,5.5,media
15157,2763,Tarea genérica 15157,2017-09-19,2017-09-24,completada,5.0,5.5,media
15158,2763,Tarea genérica 15158,2018-02-20,2018-02-25,completada,5.0,5.5,media
15159,2764,Tarea genérica 15159,2022-01-25,2022-01-30,completada,5.0,5.5,media
15160,2764,Tarea genérica 15160,2021-12-20,2021-12-25,completada,5.0,5.5,media
15161,2764,Tarea genérica 15161,2022-06-25,2022-06-30,completada,5.0,5.5,media
15162,2764,Tarea genérica 15162,2022-11-25,2022-11-30,completada,5.0,5.5,media
15163,2764,Tarea genérica 15163,2022-01-25,2022-01-30,completada,5.0,5.5,media
15164,2765,Tarea genérica 15164,2022-10-09,2022-10-14,completada,5.0,5.5,media
15165,2765,Tarea genérica 15165,2022-01-27,2022-02-01,completada,5.0,5.5,media
15166,2765,Tarea genérica 15166,2022-08-10,2022-08-15,completada,5.0,5.5,media
15167,2765,Tarea genérica 15167,2022-01-10,2022-01-15,completada,5.0,5.5,media
15168,2766,Tarea genérica 15168,2022-01-09,2022-01-14,completada,5.0,5.5,media
15169,2766,Tarea genérica 15169,2022-03-14,2022-03-19,completada,5.0,5.5,media
15170,2766,Tarea genérica 15170,2022-11-09,2022-11-14,completada,5.0,5.5,media
15171,2766,Tarea genérica 15171,2022-02-15,2022-02-20,completada,5.0,5.5,media
15172,2766,Tarea genérica 15172,2022-04-27,2022-05-02,completada,5.0,5.5,media
15173,2767,Tarea genérica 15173,2021-12-07,2021-12-12,completada,5.0,5.5,media
15174,2767,Tarea genérica 15174,2022-10-10,2022-10-15,completada,5.0,5.5,media
15175,2767,Tarea genérica 15175,2022-02-21,2022-02-26,completada,5.0,5.5,media
15176,2767,Tarea genérica 15176,2022-03-19,2022-03-24,completada,5.0,5.5,media
15177,2767,Tarea genérica 15177,2022-03-28,2022-04-02,completada,5.0,5.5,media
15178,2767,Tarea genérica 15178,2022-05-09,2022-05-14,completada,5.0,5.5,media
15179,2768,Tarea genérica 15179,2022-06-12,2022-06-17,completada,5.0,5.5,media
15180,2768,Tarea genérica 15180,2022-12-23,2022-12-28,completada,5.0,5.5,media
15181,2768,Tarea genérica 15181,2022-01-14,2022-01-19,completada,5.0,5.5,media
15182,2769,Tarea genérica 15182,2022-12-03,2022-12-08,completada,5.0,5.5,media
15183,2769,Tarea genérica 15183,2022-09-15,2022-09-20,completada,5.0,5.5,media
15184,2769,Tarea genérica 15184,2022-01-19,2022-01-24,completada,5.0,5.5,media
15185,2769,Tarea genérica 15185,2022-02-27,2022-03-04,completada,5.0,5.5,media
15186,2769,Tarea genérica 15186,2022-05-27,2022-06-01,completada,5.0,5.5,media
15187,2769,Tarea genérica 15187,2021-12-06,2021-12-11,completada,5.0,5.5,media
15188,2769,Tarea genérica 15188,2022-06-01,2022-06-06,completada,5.0,5.5,media
15189,2770,Tarea genérica 15189,2022-11-18,2022-11-23,completada,5.0,5.5,media
15190,2770,Tarea genérica 15190,2021-12-11,2021-12-16,completada,5.0,5.5,media
15191,2770,Tarea genérica 15191,2022-08-16,2022-08-21,completada,5.0,5.5,media
15192,2771,Tarea genérica 15192,2017-12-29,2018-01-03,completada,5.0,5.5,media
15193,2771,Tarea genérica 15193,2018-01-17,2018-01-22,completada,5.0,5.5,media
15194,2771,Tarea genérica 15194,2017-12-24,2017-12-29,completada,5.0,5.5,media
15195,2771,Tarea genérica 15195,2017-12-06,2017-12-11,completada,5.0,5.5,media
15196,2771,Tarea genérica 15196,2017-11-09,2017-11-14,completada,5.0,5.5,media
15197,2771,Tarea genérica 15197,2018-02-27,2018-03-04,completada,5.0,5.5,media
15198,2771,Tarea genérica 15198,2017-10-04,2017-10-09,completada,5.0,5.5,media
15199,2772,Tarea genérica 15199,2018-02-28,2018-03-05,completada,5.0,5.5,media
15200,2772,Tarea genérica 15200,2018-02-06,2018-02-11,completada,5.0,5.5,media
15201,2772,Tarea genérica 15201,2017-11-06,2017-11-11,completada,5.0,5.5,media
15202,2772,Tarea genérica 15202,2017-12-27,2018-01-01,completada,5.0,5.5,media
15203,2772,Tarea genérica 15203,2017-11-22,2017-11-27,completada,5.0,5.5,media
15204,2772,Tarea genérica 15204,2017-12-17,2017-12-22,completada,5.0,5.5,media
15205,2773,Tarea genérica 15205,2017-11-30,2017-12-05,completada,5.0,5.5,media
15206,2773,Tarea genérica 15206,2017-10-02,2017-10-07,completada,5.0,5.5,media
15207,2773,Tarea genérica 15207,2017-10-28,2017-11-02,completada,5.0,5.5,media
15208,2773,Tarea genérica 15208,2017-10-05,2017-10-10,completada,5.0,5.5,media
15209,2773,Tarea genérica 15209,2017-12-07,2017-12-12,completada,5.0,5.5,media
15210,2774,Tarea genérica 15210,2017-10-21,2017-10-26,completada,5.0,5.5,media
15211,2774,Tarea genérica 15211,2017-11-02,2017-11-07,completada,5.0,5.5,media
15212,2774,Tarea genérica 15212,2017-12-15,2017-12-20,completada,5.0,5.5,media
15213,2775,Tarea genérica 15213,2017-11-15,2017-11-20,completada,5.0,5.5,media
15214,2775,Tarea genérica 15214,2017-11-21,2017-11-26,completada,5.0,5.5,media
15215,2775,Tarea genérica 15215,2017-12-28,2018-01-02,completada,5.0,5.5,media
15216,2775,Tarea genérica 15216,2017-12-13,2017-12-18,completada,5.0,5.5,media
15217,2775,Tarea genérica 15217,2018-01-18,2018-01-23,completada,5.0,5.5,media
15218,2775,Tarea genérica 15218,2018-03-06,2018-03-11,completada,5.0,5.5,media
15219,2775,Tarea genérica 15219,2017-10-02,2017-10-07,completada,5.0,5.5,media
15220,2775,Tarea genérica 15220,2018-01-01,2018-01-06,completada,5.0,5.5,media
15221,2776,Tarea genérica 15221,2018-02-01,2018-02-06,completada,5.0,5.5,media
15222,2776,Tarea genérica 15222,2018-02-01,2018-02-06,completada,5.0,5.5,media
