id_prueba,id_asignacion,descripcion,tipo,fecha_ejecucion,resultado,severidad_defecto,tiempo_resolucion_horas
35467,3143,Prueba auto 35467,sistema,2018-01-23,éxito,nula,0
35468,3143,Prueba auto 35468,integración,2017-12-30,éxito,nula,0
35469,3143,Prueba auto 35469,integración,2018-01-05,fallo,alta,6
35470,3143,Prueba auto 35470,sistema,2017-12-10,éxito,nula,0
35471,3143,Prueba auto 35471,integración,2018-01-10,fallo,crítica,7
35472,3143,Prueba auto 35472,sistema,2017-12-28,fallo,crítica,4
35473,3143,Prueba auto 35473,sistema,2018-01-19,éxito,nula,0
35474,3143,Prueba auto 35474,sistema,2017-12-24,éxito,nula,0
35475,3143,Prueba auto 35475,sistema,2017-12-31,éxito,nula,0
35476,3143,Prueba auto 35476,sistema,2018-01-22,éxito,nula,0
35477,3143,Prueba auto 35477,integración,2017-12-29,éxito,nula,0
35478,3143,Prueba auto 35478,integración,2018-01-13,éxito,nula,0
35479,3143,Prueba auto 35479,sistema,2018-01-19,fallo,crítica,5
35480,3143,Prueba auto 35480,integración,2017-12-22,éxito,nula,0
35481,3143,Prueba auto 35481,sistema,2017-12-31,éxito,nula,0
35482,3143,Prueba auto 35482,sistema,2017-12-31,éxito,nula,0
35483,3143,Prueba auto 35483,sistema,2018-01-16,éxito,nula,0
35484,3143,Prueba auto 35484,sistema,2018-01-05,éxito,nula,0
35485,3143,Prueba auto 35485,sistema,2018-01-19,éxito,nula,0
35486,3143,Prueba auto 35486,integración,2017-12-06,fallo,alta,6
35487,3143,Prueba auto 35487,sistema,2018-01-16,éxito,nula,0
35488,3143,Prueba auto 35488,integración,2018-01-20,éxito,nula,0
35489,3143,Prueba auto 35489,sistema,2017-11-22,éxito,nula,0
35490,3143,Prueba auto 35490,integración,2017-12-23,éxito,nula,0
35491,3143,Prueba auto 35491,sistema,2018-01-18,éxito,nula,0
35492,3143,Prueba auto 35492,integración,2018-01-05,éxito,nula,0
35493,3143,Prueba auto 35493,integración,2018-01-23,fallo,baja,5
35494,3143,Prueba auto 35494,integración,2018-01-19,fallo,crítica,1
35495,3143,Prueba auto 35495,sistema,2017-12-17,éxito,nula,0
35496,3143,Prueba auto 35496,sistema,2018-01-08,éxito,nula,0
35497,3143,Prueba auto 35497,sistema,2018-01-18,éxito,nula,0
35498,3143,Prueba auto 35498,sistema,2018-01-19,éxito,nula,0
35499,3143,Prueba auto 35499,integración,2017-12-24,éxito,nula,0
35500,3143,Prueba auto 35500,integración,2017-12-14,éxito,nula,0
35501,3143,Prueba auto 35501,integración,2018-01-08,éxito,nula,0
35502,3143,Prueba auto 35502,integración,2018-01-14,éxito,nula,0
35503,3143,Prueba auto 35503,sistema,2018-01-29,éxito,nula,0
35504,3143,Prueba auto 35504,sistema,2017-12-01,éxito,nula,0
35505,3143,Prueba auto 35505,sistema,2017-12-26,éxito,nula,0
35506,3143,Prueba auto 35506,integración,2017-12-28,éxito,nula,0
35507,3143,Prueba auto 35507,integración,2017-12-25,fallo,crítica,8
35508,3143,Prueba auto 35508,sistema,2018-01-24,fallo,crítica,8
35509,3143,Prueba auto 35509,sistema,2017-12-16,éxito,nula,0
35510,3143,Prueba auto 35510,sistema,2017-11-05,éxito,nula,0
35511,3143,Prueba auto 35511,sistema,2017-12-06,éxito,nula,0
35512,3143,Prueba auto 35512,sistema,2018-01-14,éxito,nula,0
35513,3143,Prueba auto 35513,sistema,2018-01-21,fallo,crítica,4
35514,3143,Prueba auto 35514,sistema,2017-12-18,éxito,nula,0
35515,3143,Prueba auto 35515,integración,2018-01-18,éxito,nula,0
35516,3143,Prueba auto 35516,sistema,2017-12-16,éxito,nula,0
35517,3143,Prueba auto 35517,sistema,2017-11-30,éxito,nula,0
35518,3143,Prueba auto 35518,sistema,2018-01-29,fallo,alta,2
35519,3143,Prueba auto 35519,integración,2018-01-22,éxito,nula,0
35520,3143,Prueba auto 35520,sistema,2017-11-18,éxito,nula,0
35521,3144,Prueba auto 35521,sistema,2018-01-13,éxito,nula,0
35522,3144,Prueba auto 35522,sistema,2018-02-02,éxito,nula,0
35523,3144,Prueba auto 35523,integración,2018-01-25,éxito,nula,0
35524,3144,Prueba auto 35524,integración,2018-01-10,éxito,nula,0
35525,3144,Prueba auto 35525,sistema,2018-02-02,éxito,nula,0
35526,3144,Prueba auto 35526,sistema,2018-01-02,éxito,nula,0
35527,3144,Prueba auto 35527,sistema,2017-11-24,éxito,nula,0
35528,3144,Prueba auto 35528,integración,2018-01-25,fallo,crítica,8
35529,3144,Prueba auto 35529,integración,2018-01-19,éxito,nula,0
35530,3144,Prueba auto 35530,sistema,2017-12-25,éxito,nula,0
35531,3144,Prueba auto 35531,integración,2017-12-28,éxito,nula,0
35532,3144,Prueba auto 35532,integración,2017-12-31,éxito,nula,0
35533,3144,Prueba auto 35533,sistema,2017-11-28,éxito,nula,0
35534,3144,Prueba auto 35534,integración,2017-12-20,éxito,nula,0
35535,3144,Prueba auto 35535,integración,2018-02-02,fallo,crítica,6
35536,3144,Prueba auto 35536,sistema,2017-11-13,éxito,nula,0
35537,3144,Prueba auto 35537,sistema,2018-01-31,éxito,nula,0
35538,3144,Prueba auto 35538,integración,2018-01-18,éxito,nula,0
35539,3144,Prueba auto 35539,sistema,2018-01-17,fallo,media,7
35540,3144,Prueba auto 35540,integración,2018-01-03,fallo,media,1
35541,3144,Prueba auto 35541,integración,2017-12-05,éxito,nula,0
35542,3144,Prueba auto 35542,sistema,2018-01-08,fallo,crítica,4
35543,3144,Prueba auto 35543,integración,2017-12-29,éxito,nula,0
35544,3144,Prueba auto 35544,integración,2018-01-14,éxito,nula,0
35545,3144,Prueba auto 35545,sistema,2017-12-17,fallo,alta,3
35546,3144,Prueba auto 35546,sistema,2018-01-14,éxito,nula,0
35547,3144,Prueba auto 35547,integración,2018-01-31,éxito,nula,0
35548,3144,Prueba auto 35548,sistema,2018-01-22,éxito,nula,0
35549,3144,Prueba auto 35549,sistema,2017-12-08,fallo,baja,8
35550,3144,Prueba auto 35550,sistema,2018-01-22,fallo,crítica,8
35551,3144,Prueba auto 35551,integración,2017-12-23,fallo,media,3
35552,3144,Prueba auto 35552,sistema,2017-12-09,éxito,nula,0
35553,3144,Prueba auto 35553,integración,2017-12-21,éxito,nula,0
35554,3144,Prueba auto 35554,sistema,2017-12-26,éxito,nula,0
35555,3144,Prueba auto 35555,integración,2018-01-08,fallo,crítica,8
35556,3144,Prueba auto 35556,sistema,2018-01-22,éxito,nula,0
35557,3144,Prueba auto 35557,integración,2018-01-31,éxito,nula,0
35558,3144,Prueba auto 35558,sistema,2018-01-10,éxito,nula,0
35559,3144,Prueba auto 35559,sistema,2018-01-12,éxito,nula,0
35560,3144,Prueba auto 35560,integración,2017-12-28,éxito,nula,0
35561,3144,Prueba auto 35561,integración,2017-12-18,éxito,nula,0
35562,3144,Prueba auto 35562,sistema,2018-01-02,éxito,nula,0
35563,3144,Prueba auto 35563,integración,2017-12-22,éxito,nula,0
35564,3144,Prueba auto 35564,integración,2017-11-30,éxito,nula,0
35565,3144,Prueba auto 35565,sistema,2018-02-05,éxito,nula,0
35566,3144,Prueba auto 35566,integración,2017-11-27,éxito,nula,0
35567,3144,Prueba auto 35567,integración,2017-12-20,fallo,alta,4
35568,3144,Prueba auto 35568,integración,2017-12-05,éxito,nula,0
35569,3144,Prueba auto 35569,integración,2017-11-26,éxito,nula,0
35570,3144,Prueba auto 35570,integración,2017-12-30,fallo,baja,1
35571,3144,Prueba auto 35571,sistema,2017-11-19,fallo,baja,8
35572,3144,Prueba auto 35572,integración,2018-01-08,éxito,nula,0
35573,3144,Prueba auto 35573,sistema,2018-01-19,éxito,nula,0
35574,3144,Prueba auto 35574,integración,2018-01-19,éxito,nula,0
35575,3144,Prueba auto 35575,integración,2017-11-29,fallo,media,6
35576,3146,Prueba auto 35576,sistema,2018-01-09,éxito,nula,0
35577,3146,Prueba auto 35577,sistema,2018-01-15,éxito,nula,0
35578,3146,Prueba auto 35578,integración,2018-01-18,éxito,nula,0
35579,3146,Prueba auto 35579,integración,2018-02-02,fallo,crítica,3
35580,3146,Prueba auto 35580,sistema,2018-01-15,éxito,nula,0
35581,3146,Prueba auto 35581,integración,2018-01-19,éxito,nula,0
35582,3146,Prueba auto 35582,integración,2018-01-14,éxito,nula,0
35583,3146,Prueba auto 35583,integración,2018-01-02,éxito,nula,0
35584,3146,Prueba auto 35584,sistema,2018-01-23,éxito,nula,0
35585,3146,Prueba auto 35585,sistema,2017-12-02,éxito,nula,0
35586,3146,Prueba auto 35586,sistema,2018-01-06,éxito,nula,0
35587,3146,Prueba auto 35587,integración,2017-12-20,éxito,nula,0
35588,3146,Prueba auto 35588,sistema,2018-01-20,fallo,crítica,2
35589,3146,Prueba auto 35589,integración,2017-11-13,fallo,media,2
35590,3146,Prueba auto 35590,sistema,2018-01-09,éxito,nula,0
35591,3146,Prueba auto 35591,sistema,2018-01-31,éxito,nula,0
35592,3146,Prueba auto 35592,integración,2018-01-13,éxito,nula,0
35593,3146,Prueba auto 35593,integración,2018-01-24,fallo,baja,2
35594,3146,Prueba auto 35594,integración,2018-01-26,éxito,nula,0
35595,3146,Prueba auto 35595,sistema,2018-01-17,éxito,nula,0
35596,3146,Prueba auto 35596,integración,2018-01-18,fallo,crítica,6
35597,3146,Prueba auto 35597,sistema,2017-12-22,fallo,baja,8
35598,3146,Prueba auto 35598,sistema,2017-11-08,éxito,nula,0
35599,3146,Prueba auto 35599,integración,2017-12-26,fallo,alta,6
35600,3146,Prueba auto 35600,integración,2018-02-02,fallo,media,5
35601,3146,Prueba auto 35601,sistema,2018-01-07,éxito,nula,0
35602,3146,Prueba auto 35602,sistema,2017-11-01,éxito,nula,0
35603,3146,Prueba auto 35603,integración,2017-12-14,éxito,nula,0
35604,3146,Prueba auto 35604,sistema,2018-01-28,fallo,media,3
35605,3146,Prueba auto 35605,integración,2018-01-10,éxito,nula,0
35606,3146,Prueba auto 35606,integración,2018-01-10,éxito,nula,0
35607,3146,Prueba auto 35607,sistema,2017-12-05,éxito,nula,0
35608,3146,Prueba auto 35608,integración,2017-12-13,éxito,nula,0
35609,3146,Prueba auto 35609,sistema,2017-12-19,éxito,nula,0
35610,3146,Prueba auto 35610,integración,2018-01-27,éxito,nula,0
35611,3146,Prueba auto 35611,integración,2018-01-13,éxito,nula,0
35612,3146,Prueba auto 35612,sistema,2017-12-28,éxito,nula,0
35613,3146,Prueba auto 35613,sistema,2017-12-28,éxito,nula,0
35614,3146,Prueba auto 35614,sistema,2018-01-31,fallo,media,6
35615,3146,Prueba auto 35615,sistema,2017-12-06,fallo,baja,1
35616,3146,Prueba auto 35616,sistema,2017-12-23,éxito,nula,0
35617,3146,Prueba auto 35617,sistema,2017-12-19,éxito,nula,0
35618,3146,Prueba auto 35618,sistema,2017-12-12,éxito,nula,0
35619,3146,Prueba auto 35619,integración,2018-02-01,fallo,baja,8
35620,3146,Prueba auto 35620,sistema,2018-01-13,éxito,nula,0
35621,3146,Prueba auto 35621,integración,2018-01-13,éxito,nula,0
35622,3146,Prueba auto 35622,sistema,2017-12-31,éxito,nula,0
35623,3146,Prueba auto 35623,sistema,2018-01-10,éxito,nula,0
35624,3146,Prueba auto 35624,sistema,2017-12-07,éxito,nula,0
35625,3146,Prueba auto 35625,integración,2018-01-18,fallo,alta,1
35626,3146,Prueba auto 35626,integración,2018-01-20,éxito,nula,0
35627,3146,Prueba auto 35627,integración,2018-01-07,fallo,alta,2
35628,3146,Prueba auto 35628,integración,2017-12-31,fallo,baja,3
35629,3146,Prueba auto 35629,integración,2018-01-26,éxito,nula,0
35630,3146,Prueba auto 35630,sistema,2018-01-07,éxito,nula,0
35631,3146,Prueba auto 35631,integración,2017-11-30,éxito,nula,0
35632,3146,Prueba auto 35632,sistema,2017-12-18,éxito,nula,0
35633,3146,Prueba auto 35633,sistema,2018-01-20,éxito,nula,0
35634,3146,Prueba auto 35634,sistema,2017-12-30,fallo,media,7
35635,3146,Prueba auto 35635,sistema,2018-01-08,éxito,nula,0
35636,3148,Prueba auto 35636,integración,2018-01-22,fallo,alta,2
35637,3148,Prueba auto 35637,integración,2017-12-26,éxito,nula,0
35638,3148,Prueba auto 35638,integración,2018-01-25,éxito,nula,0
35639,3148,Prueba auto 35639,integración,2018-01-19,éxito,nula,0
35640,3148,Prueba auto 35640,integración,2018-01-04,éxito,nula,0
35641,3148,Prueba auto 35641,sistema,2017-11-29,éxito,nula,0
35642,3148,Prueba auto 35642,integración,2017-11-28,fallo,media,8
35643,3148,Prueba auto 35643,sistema,2018-01-04,éxito,nula,0
35644,3148,Prueba auto 35644,sistema,2018-01-13,fallo,crítica,6
35645,3148,Prueba auto 35645,integración,2018-01-13,éxito,nula,0
35646,3148,Prueba auto 35646,integración,2018-01-19,fallo,crítica,7
35647,3148,Prueba auto 35647,sistema,2018-01-26,fallo,media,8
35648,3148,Prueba auto 35648,sistema,2017-12-08,éxito,nula,0
35649,3148,Prueba auto 35649,sistema,2018-01-18,éxito,nula,0
35650,3148,Prueba auto 35650,integración,2017-11-14,éxito,nula,0
35651,3148,Prueba auto 35651,integración,2017-12-16,éxito,nula,0
35652,3148,Prueba auto 35652,integración,2018-01-10,éxito,nula,0
35653,3148,Prueba auto 35653,integración,2018-01-06,éxito,nula,0
35654,3148,Prueba auto 35654,integración,2017-12-21,éxito,nula,0
35655,3148,Prueba auto 35655,integración,2017-12-06,éxito,nula,0
35656,3148,Prueba auto 35656,sistema,2018-01-01,fallo,alta,7
35657,3148,Prueba auto 35657,sistema,2018-01-13,fallo,crítica,4
35658,3148,Prueba auto 35658,integración,2017-12-25,éxito,nula,0
35659,3148,Prueba auto 35659,integración,2018-01-12,éxito,nula,0
35660,3148,Prueba auto 35660,integración,2018-01-21,éxito,nula,0
35661,3148,Prueba auto 35661,integración,2018-01-24,éxito,nula,0
35662,3148,Prueba auto 35662,integración,2018-01-05,fallo,crítica,3
35663,3148,Prueba auto 35663,sistema,2018-01-05,éxito,nula,0
35664,3148,Prueba auto 35664,sistema,2018-02-02,éxito,nula,0
35665,3148,Prueba auto 35665,integración,2017-12-09,éxito,nula,0
35666,3152,Prueba auto 35666,integración,2025-11-12,éxito,nula,0
35667,3152,Prueba auto 35667,integración,2025-11-09,fallo,baja,7
35668,3152,Prueba auto 35668,integración,2025-11-16,éxito,nula,0
35669,3152,Prueba auto 35669,sistema,2025-11-14,éxito,nula,0
35670,3152,Prueba auto 35670,integración,2025-10-31,éxito,nula,0
35671,3152,Prueba auto 35671,integración,2025-10-21,fallo,baja,8
35672,3152,Prueba auto 35672,sistema,2025-11-07,éxito,nula,0
35673,3152,Prueba auto 35673,sistema,2025-11-01,fallo,alta,5
35674,3152,Prueba auto 35674,sistema,2025-11-04,éxito,nula,0
35675,3152,Prueba auto 35675,sistema,2025-11-02,fallo,crítica,7
35676,3152,Prueba auto 35676,integración,2025-11-11,éxito,nula,0
35677,3152,Prueba auto 35677,integración,2025-11-12,éxito,nula,0
35678,3152,Prueba auto 35678,integración,2025-11-12,éxito,nula,0
35679,3152,Prueba auto 35679,sistema,2025-10-24,éxito,nula,0
35680,3152,Prueba auto 35680,integración,2025-10-23,éxito,nula,0
35681,3152,Prueba auto 35681,integración,2025-10-21,éxito,nula,0
35682,3152,Prueba auto 35682,integración,2025-10-25,éxito,nula,0
35683,3152,Prueba auto 35683,integración,2025-10-29,fallo,alta,3
35684,3152,Prueba auto 35684,integración,2025-11-07,fallo,alta,6
35685,3152,Prueba auto 35685,sistema,2025-10-23,fallo,media,5
35686,3152,Prueba auto 35686,integración,2025-11-10,éxito,nula,0
35687,3152,Prueba auto 35687,integración,2025-11-11,éxito,nula,0
35688,3152,Prueba auto 35688,integración,2025-11-19,éxito,nula,0
35689,3152,Prueba auto 35689,integración,2025-11-07,éxito,nula,0
35690,3152,Prueba auto 35690,integración,2025-10-22,éxito,nula,0
35691,3152,Prueba auto 35691,integración,2025-11-06,fallo,crítica,7
35692,3152,Prueba auto 35692,sistema,2025-11-19,éxito,nula,0
35693,3152,Prueba auto 35693,integración,2025-11-22,éxito,nula,0
35694,3152,Prueba auto 35694,integración,2025-10-28,fallo,baja,3
35695,3152,Prueba auto 35695,integración,2025-10-16,fallo,media,8
35696,3152,Prueba auto 35696,sistema,2025-10-31,éxito,nula,0
35697,3152,Prueba auto 35697,integración,2025-11-12,éxito,nula,0
35698,3152,Prueba auto 35698,sistema,2025-10-31,fallo,media,6
35699,3152,Prueba auto 35699,sistema,2025-11-18,fallo,baja,2
35700,3152,Prueba auto 35700,sistema,2025-10-31,éxito,nula,0
35701,3152,Prueba auto 35701,sistema,2025-11-06,fallo,crítica,4
35702,3152,Prueba auto 35702,sistema,2025-11-15,éxito,nula,0
35703,3152,Prueba auto 35703,sistema,2025-11-21,éxito,nula,0
35704,3152,Prueba auto 35704,sistema,2025-11-05,éxito,nula,0
35705,3152,Prueba auto 35705,sistema,2025-11-11,éxito,nula,0
35706,3152,Prueba auto 35706,sistema,2025-10-30,éxito,nula,0
35707,3152,Prueba auto 35707,integración,2025-11-10,éxito,nula,0
35708,3152,Prueba auto 35708,integración,2025-11-11,éxito,nula,0
35709,3152,Prueba auto 35709,integración,2025-11-10,éxito,nula,0
35710,3152,Prueba auto 35710,sistema,2025-11-13,éxito,nula,0
35711,3152,Prueba auto 35711,sistema,2025-11-17,fallo,alta,6
35712,3152,Prueba auto 35712,sistema,2025-11-02,éxito,nula,0
35713,3152,Prueba auto 35713,sistema,2025-11-17,fallo,crítica,5
35714,3152,Prueba auto 35714,sistema,2025-10-29,éxito,nula,0
35715,3168,Prueba auto 35715,integración,2017-09-06,éxito,nula,0
35716,3168,Prueba auto 35716,integración,2017-08-14,éxito,nula,0
35717,3168,Prueba auto 35717,integración,2017-08-19,éxito,nula,0
35718,3168,Prueba auto 35718,sistema,2017-07-24,éxito,nula,0
35719,3168,Prueba auto 35719,integración,2017-11-04,éxito,nula,0
35720,3168,Prueba auto 35720,sistema,2017-10-30,fallo,baja,4
35721,3168,Prueba auto 35721,integración,2017-07-09,éxito,nula,0
35722,3168,Prueba auto 35722,integración,2017-08-09,éxito,nula,0
35723,3168,Prueba auto 35723,integración,2017-07-06,fallo,crítica,3
35724,3168,Prueba auto 35724,sistema,2017-09-05,éxito,nula,0
35725,3168,Prueba auto 35725,sistema,2017-09-10,éxito,nula,0
35726,3168,Prueba auto 35726,integración,2017-10-05,fallo,media,7
35727,3168,Prueba auto 35727,sistema,2017-09-30,éxito,nula,0
35728,3168,Prueba auto 35728,sistema,2017-10-26,fallo,baja,6
35729,3168,Prueba auto 35729,integración,2017-08-08,fallo,crítica,4
35730,3168,Prueba auto 35730,sistema,2017-09-07,éxito,nula,0
35731,3168,Prueba auto 35731,sistema,2017-07-26,éxito,nula,0
35732,3168,Prueba auto 35732,integración,2017-08-21,éxito,nula,0
35733,3168,Prueba auto 35733,sistema,2017-08-12,éxito,nula,0
35734,3168,Prueba auto 35734,sistema,2017-09-01,éxito,nula,0
35735,3168,Prueba auto 35735,sistema,2017-10-06,fallo,media,2
35736,3168,Prueba auto 35736,integración,2017-09-30,éxito,nula,0
35737,3168,Prueba auto 35737,integración,2017-07-24,éxito,nula,0
35738,3168,Prueba auto 35738,integración,2017-07-21,éxito,nula,0
35739,3168,Prueba auto 35739,integración,2017-10-31,fallo,baja,2
35740,3168,Prueba auto 35740,integración,2017-09-22,éxito,nula,0
35741,3169,Prueba auto 35741,integración,2017-08-17,fallo,baja,3
35742,3169,Prueba auto 35742,integración,2017-09-23,éxito,nula,0
35743,3169,Prueba auto 35743,sistema,2017-09-28,fallo,alta,6
35744,3169,Prueba auto 35744,sistema,2017-09-10,éxito,nula,0
35745,3169,Prueba auto 35745,integración,2017-08-26,éxito,nula,0
35746,3169,Prueba auto 35746,integración,2017-09-24,éxito,nula,0
35747,3169,Prueba auto 35747,integración,2017-09-13,éxito,nula,0
35748,3169,Prueba auto 35748,integración,2017-09-19,fallo,media,1
35749,3169,Prueba auto 35749,integración,2017-10-27,éxito,nula,0
35750,3169,Prueba auto 35750,integración,2017-08-15,fallo,baja,1
35751,3169,Prueba auto 35751,sistema,2017-10-19,éxito,nula,0
35752,3169,Prueba auto 35752,integración,2017-08-09,éxito,nula,0
35753,3169,Prueba auto 35753,sistema,2017-10-24,éxito,nula,0
35754,3169,Prueba auto 35754,sistema,2017-09-27,éxito,nula,0
35755,3169,Prueba auto 35755,integración,2017-09-28,éxito,nula,0
35756,3169,Prueba auto 35756,sistema,2017-08-11,éxito,nula,0
35757,3169,Prueba auto 35757,sistema,2017-08-31,éxito,nula,0
35758,3169,Prueba auto 35758,sistema,2017-11-03,fallo,crítica,2
35759,3169,Prueba auto 35759,sistema,2017-07-31,éxito,nula,0
35760,3169,Prueba auto 35760,sistema,2017-06-30,éxito,nula,0
35761,3169,Prueba auto 35761,sistema,2017-10-26,éxito,nula,0
35762,3169,Prueba auto 35762,integración,2017-07-30,éxito,nula,0
35763,3169,Prueba auto 35763,integración,2017-08-01,éxito,nula,0
35764,3169,Prueba auto 35764,sistema,2017-06-20,fallo,baja,7
35765,3169,Prueba auto 35765,sistema,2017-10-13,éxito,nula,0
35766,3169,Prueba auto 35766,sistema,2017-10-14,éxito,nula,0
35767,3169,Prueba auto 35767,integración,2017-10-01,éxito,nula,0
35768,3169,Prueba auto 35768,integración,2017-07-12,éxito,nula,0
35769,3169,Prueba auto 35769,sistema,2017-08-26,éxito,nula,0
35770,3169,Prueba auto 35770,integración,2017-05-22,fallo,crítica,5
35771,3171,Prueba auto 35771,sistema,2017-10-10,fallo,media,4
35772,3171,Prueba auto 35772,integración,2017-08-20,éxito,nula,0
35773,3171,Prueba auto 35773,integración,2017-06-17,éxito,nula,0
35774,3171,Prueba auto 35774,sistema,2017-07-15,éxito,nula,0
35775,3171,Prueba auto 35775,sistema,2017-09-24,éxito,nula,0
35776,3171,Prueba auto 35776,sistema,2017-09-18,éxito,nula,0
35777,3171,Prueba auto 35777,integración,2017-08-08,éxito,nula,0
35778,3171,Prueba auto 35778,sistema,2017-08-04,fallo,baja,5
35779,3171,Prueba auto 35779,integración,2017-10-08,éxito,nula,0
35780,3171,Prueba auto 35780,integración,2017-10-12,éxito,nula,0
35781,3171,Prueba auto 35781,sistema,2017-09-03,éxito,nula,0
35782,3171,Prueba auto 35782,sistema,2017-10-23,fallo,baja,2
35783,3171,Prueba auto 35783,sistema,2017-08-05,éxito,nula,0
35784,3171,Prueba auto 35784,integración,2017-08-24,fallo,baja,7
35785,3171,Prueba auto 35785,integración,2017-10-17,fallo,baja,7
35786,3171,Prueba auto 35786,integración,2017-10-06,éxito,nula,0
35787,3171,Prueba auto 35787,integración,2017-08-08,éxito,nula,0
35788,3171,Prueba auto 35788,sistema,2017-08-15,éxito,nula,0
35789,3171,Prueba auto 35789,integración,2017-10-15,éxito,nula,0
35790,3171,Prueba auto 35790,sistema,2017-10-07,éxito,nula,0
35791,3171,Prueba auto 35791,sistema,2017-09-28,éxito,nula,0
35792,3171,Prueba auto 35792,integración,2017-07-16,éxito,nula,0
35793,3171,Prueba auto 35793,sistema,2017-11-04,éxito,nula,0
35794,3171,Prueba auto 35794,sistema,2017-10-04,éxito,nula,0
35795,3171,Prueba auto 35795,integración,2017-08-31,éxito,nula,0
35796,3171,Prueba auto 35796,sistema,2017-08-18,éxito,nula,0
35797,3171,Prueba auto 35797,sistema,2017-09-25,fallo,baja,7
35798,3171,Prueba auto 35798,integración,2017-10-15,éxito,nula,0
35799,3171,Prueba auto 35799,integración,2017-10-27,éxito,nula,0
35800,3171,Prueba auto 35800,sistema,2017-08-17,fallo,alta,3
35801,3171,Prueba auto 35801,integración,2017-10-25,éxito,nula,0
35802,3171,Prueba auto 35802,sistema,2017-08-08,fallo,crítica,2
35803,3171,Prueba auto 35803,sistema,2017-06-15,fallo,media,3
35804,3171,Prueba auto 35804,sistema,2017-09-21,éxito,nula,0
35805,3171,Prueba auto 35805,sistema,2017-09-04,éxito,nula,0
35806,3171,Prueba auto 35806,integración,2017-10-24,fallo,alta,3
35807,3171,Prueba auto 35807,integración,2017-10-11,éxito,nula,0
35808,3171,Prueba auto 35808,integración,2017-07-18,fallo,baja,7
35809,3171,Prueba auto 35809,integración,2017-09-10,éxito,nula,0
35810,3171,Prueba auto 35810,sistema,2017-09-22,éxito,nula,0
35811,3171,Prueba auto 35811,sistema,2017-10-16,éxito,nula,0
35812,3171,Prueba auto 35812,integración,2017-09-21,éxito,nula,0
35813,3171,Prueba auto 35813,sistema,2017-10-14,éxito,nula,0
35814,3171,Prueba auto 35814,integración,2017-10-15,éxito,nula,0
35815,3172,Prueba auto 35815,sistema,2017-08-20,éxito,nula,0
35816,3172,Prueba auto 35816,integración,2017-10-24,éxito,nula,0
35817,3172,Prueba auto 35817,sistema,2017-09-08,fallo,crítica,1
35818,3172,Prueba auto 35818,sistema,2017-10-08,éxito,nula,0
35819,3172,Prueba auto 35819,integración,2017-10-13,éxito,nula,0
35820,3172,Prueba auto 35820,sistema,2017-06-12,éxito,nula,0
35821,3172,Prueba auto 35821,sistema,2017-08-19,éxito,nula,0
35822,3172,Prueba auto 35822,sistema,2017-09-05,fallo,alta,4
35823,3172,Prueba auto 35823,sistema,2017-10-02,éxito,nula,0
35824,3172,Prueba auto 35824,sistema,2017-11-04,éxito,nula,0
35825,3172,Prueba auto 35825,sistema,2017-10-30,fallo,alta,6
35826,3172,Prueba auto 35826,sistema,2017-08-24,éxito,nula,0
35827,3172,Prueba auto 35827,integración,2017-11-09,éxito,nula,0
35828,3172,Prueba auto 35828,sistema,2017-07-20,éxito,nula,0
35829,3172,Prueba auto 35829,integración,2017-10-16,éxito,nula,0
35830,3172,Prueba auto 35830,integración,2017-10-01,éxito,nula,0
35831,3172,Prueba auto 35831,integración,2017-09-18,éxito,nula,0
35832,3172,Prueba auto 35832,integración,2017-09-27,éxito,nula,0
35833,3172,Prueba auto 35833,integración,2017-08-03,fallo,media,4
35834,3172,Prueba auto 35834,integración,2017-06-17,éxito,nula,0
35835,3172,Prueba auto 35835,sistema,2017-09-11,fallo,baja,8
35836,3172,Prueba auto 35836,sistema,2017-09-11,fallo,crítica,1
35837,3172,Prueba auto 35837,integración,2017-08-29,éxito,nula,0
35838,3172,Prueba auto 35838,integración,2017-10-05,éxito,nula,0
35839,3172,Prueba auto 35839,sistema,2017-10-28,éxito,nula,0
35840,3172,Prueba auto 35840,integración,2017-11-12,éxito,nula,0
35841,3172,Prueba auto 35841,integración,2017-10-08,éxito,nula,0
35842,3172,Prueba auto 35842,sistema,2017-10-28,éxito,nula,0
35843,3172,Prueba auto 35843,sistema,2017-09-19,fallo,crítica,5
35844,3172,Prueba auto 35844,integración,2017-08-16,éxito,nula,0
35845,3172,Prueba auto 35845,sistema,2017-09-13,éxito,nula,0
35846,3172,Prueba auto 35846,sistema,2017-06-20,éxito,nula,0
35847,3172,Prueba auto 35847,integración,2017-08-23,éxito,nula,0
35848,3172,Prueba auto 35848,integración,2017-11-09,éxito,nula,0
35849,3172,Prueba auto 35849,sistema,2017-10-17,fallo,alta,2
35850,3172,Prueba auto 35850,sistema,2017-08-14,fallo,baja,3
35851,3172,Prueba auto 35851,integración,2017-10-07,fallo,media,6
35852,3172,Prueba auto 35852,integración,2017-10-20,fallo,media,4
35853,3172,Prueba auto 35853,integración,2017-10-26,fallo,alta,7
35854,3172,Prueba auto 35854,integración,2017-08-13,éxito,nula,0
35855,3172,Prueba auto 35855,integración,2017-07-09,éxito,nula,0
35856,3172,Prueba auto 35856,integración,2017-09-03,éxito,nula,0
35857,3172,Prueba auto 35857,integración,2017-07-06,éxito,nula,0
35858,3172,Prueba auto 35858,integración,2017-09-24,éxito,nula,0
