id_hecho_calidad,id_proyecto,id_tiempo,tipo_prueba,severidad,cantidad_defectos_encontrados
23356,370,20181020,sistema,nula,0
23357,370,20181021,sistema,nula,0
23358,370,20181022,integración,nula,0
23359,370,20181027,sistema,nula,0
23360,370,20181029,sistema,nula,0
23361,370,20181031,integración,nula,0
23362,370,20181101,integración,crítica,1
23363,370,20181101,integración,nula,0
23364,370,20181102,sistema,alta,1
23365,370,20181103,integración,nula,0
23366,370,20181103,sistema,nula,0
23367,370,20181107,integración,nula,0
23368,370,20181107,sistema,nula,0
23369,370,20181108,sistema,alta,1
23370,370,20181109,sistema,nula,0
23371,370,20181113,sistema,nula,0
23372,370,20181116,integración,nula,0
23373,370,20181116,sistema,nula,0
23374,370,20181118,integración,nula,0
23375,370,20181119,sistema,nula,0
23376,370,20181124,integración,nula,0
23377,370,20181124,sistema,alta,1
23378,370,20181126,sistema,nula,0
23379,370,20181127,integración,nula,0
23380,370,20181130,integración,media,1
23381,371,20161213,integración,nula,0
23382,371,20161216,integración,nula,0
23383,371,20161217,integración,alta,1
23384,371,20161217,integración,nula,0
23385,371,20161217,sistema,nula,0
23386,371,20161218,integración,crítica,1
23387,371,20161218,integración,nula,0
23388,371,20161219,integración,media,1
23389,371,20161219,integración,nula,0
23390,371,20161219,sistema,baja,1
23391,371,20161219,sistema,crítica,1
23392,371,20161220,integración,nula,0
23393,371,20161221,integración,nula,0
23394,371,20161221,sistema,nula,0
23395,371,20161222,integración,crítica,1
23396,371,20161222,sistema,nula,0
23397,371,20161223,integración,baja,2
23398,371,20161223,integración,nula,0
23399,371,20161223,sistema,media,1
23400,371,20161223,sistema,nula,0
23401,371,20161224,integración,alta,1
23402,371,20161224,integración,nula,0
23403,371,20161224,sistema,alta,1
23404,371,20161224,sistema,nula,0
23405,371,20161225,integración,baja,1
23406,371,20161225,integración,crítica,2
23407,371,20161225,integración,nula,0
23408,371,20161225,sistema,nula,0
23409,371,20161226,integración,nula,0
23410,371,20161226,sistema,alta,1
23411,371,20161226,sistema,nula,0
23412,371,20161227,integración,nula,0
23413,371,20161227,sistema,crítica,1
23414,371,20161227,sistema,nula,0
23415,371,20161228,integración,alta,1
23416,371,20161228,integración,nula,0
23417,371,20161228,sistema,nula,0
23418,371,20161229,integración,media,1
23419,371,20161229,integración,nula,0
23420,371,20161229,sistema,baja,2
23421,371,20161229,sistema,nula,0
23422,371,20161230,integración,alta,1
23423,371,20161230,integración,nula,0
23424,371,20161230,sistema,alta,1
23425,371,20161230,sistema,baja,1
23426,371,20161230,sistema,nula,0
23427,371,20161231,integración,nula,0
23428,371,20161231,sistema,nula,0
23429,371,20170101,sistema,crítica,1
23430,371,20170101,sistema,nula,0
23431,372,20191024,integración,nula,0
23432,372,20191031,integración,alta,1
23433,372,20191101,sistema,nula,0
23434,372,20191103,integración,nula,0
23435,372,20191104,integración,nula,0
23436,372,20191110,sistema,nula,0
23437,372,20191113,sistema,nula,0
23438,372,20191114,sistema,nula,0
23439,372,20191117,integración,nula,0
23440,372,20191119,integración,nula,0
23441,372,20191120,sistema,nula,0
23442,372,20191125,integración,nula,0
23443,372,20191205,integración,nula,0
23444,372,20191209,integración,nula,0
23445,372,20191210,integración,nula,0
23446,372,20191210,sistema,nula,0
23447,372,20191212,integración,nula,0
23448,372,20191213,sistema,nula,0
23449,372,20191215,integración,crítica,1
23450,372,20191223,integración,nula,0
23451,372,20191223,sistema,nula,0
23452,372,20191226,integración,nula,0
23453,372,20191230,sistema,nula,0
23454,372,20200102,sistema,nula,0
23455,372,20200104,sistema,nula,0
23456,372,20200105,integración,nula,0
23457,372,20200106,sistema,nula,0
23458,372,20200111,sistema,alta,1
23459,372,20200112,sistema,nula,0
23460,372,20200113,integración,alta,1
23461,372,20200113,integración,nula,0
23462,372,20200119,integración,nula,0
23463,372,20200121,integración,nula,0
23464,372,20200124,sistema,nula,0
23465,373,20250415,integración,nula,0
23466,373,20250424,integración,nula,0
23467,373,20250513,sistema,nula,0
23468,373,20250526,integración,crítica,1
23469,373,20250530,integración,nula,0
23470,373,20250531,integración,nula,0
23471,373,20250614,sistema,nula,0
23472,373,20250616,integración,nula,0
23473,373,20250619,integración,nula,0
23474,373,20250625,sistema,nula,0
23475,373,20250630,sistema,nula,0
23476,373,20250701,integración,crítica,1
23477,373,20250715,integración,nula,0
23478,373,20250718,integración,nula,0
23479,373,20250720,sistema,nula,0
23480,373,20250723,sistema,media,1
23481,373,20250723,sistema,nula,0
23482,373,20250727,integración,nula,0
23483,373,20250802,integración,nula,0
23484,373,20250806,integración,nula,0
23485,373,20250818,integración,nula,0
23486,373,20250831,integración,nula,0
23487,373,20250911,integración,nula,0
23488,373,20250913,sistema,nula,0
23489,374,20230708,integración,crítica,1
23490,374,20230718,sistema,nula,0
23491,374,20230719,sistema,nula,0
23492,374,20230720,integración,nula,0
23493,374,20230721,integración,nula,0
23494,374,20230721,sistema,nula,0
23495,374,20230722,integración,nula,0
23496,374,20230726,integración,nula,0
23497,374,20230731,integración,nula,0
23498,374,20230804,integración,nula,0
23499,374,20230805,integración,alta,1
23500,374,20230805,integración,nula,0
23501,374,20230806,integración,nula,0
23502,374,20230807,integración,nula,0
23503,374,20230807,sistema,nula,0
23504,374,20230808,integración,nula,0
23505,374,20230808,sistema,media,1
23506,374,20230808,sistema,nula,0
23507,374,20230810,integración,nula,0
23508,374,20230810,sistema,nula,0
23509,374,20230811,integración,nula,0
23510,374,20230811,sistema,alta,1
23511,374,20230811,sistema,nula,0
23512,374,20230812,integración,nula,0
23513,374,20230812,sistema,alta,1
23514,374,20230812,sistema,media,1
23515,374,20230814,sistema,crítica,1
23516,374,20230815,sistema,nula,0
23517,374,20230816,sistema,nula,0
23518,374,20230818,integración,nula,0
23519,374,20230818,sistema,nula,0
23520,374,20230819,integración,nula,0
23521,374,20230819,sistema,nula,0
23522,374,20230820,integración,baja,1
23523,374,20230821,integración,baja,1
23524,374,20230822,integración,nula,0
23525,374,20230822,sistema,nula,0
23526,374,20230826,integración,baja,1
23527,374,20230826,sistema,nula,0
23528,374,20230827,integración,nula,0
23529,374,20230827,sistema,nula,0
23530,374,20230828,integración,nula,0
23531,374,20230829,integración,nula,0
23532,374,20230901,integración,nula,0
23533,374,20230901,sistema,nula,0
23534,374,20230903,integración,nula,0
23535,374,20230905,sistema,media,1
23536,374,20230906,sistema,nula,0
23537,374,20230911,sistema,nula,0
23538,374,20230912,sistema,nula,0
23539,375,20171028,integración,nula,0
23540,375,20171129,sistema,nula,0
23541,375,20171201,sistema,nula,0
23542,375,20171203,sistema,nula,0
23543,375,20171205,integración,nula,0
23544,375,20171224,integración,nula,0
23545,375,20171229,integración,nula,0
23546,375,20171231,sistema,nula,0
23547,375,20180111,sistema,nula,0
23548,375,20180112,integración,crítica,1
23549,375,20180113,sistema,nula,0
23550,375,20180118,integración,nula,0
23551,375,20180122,integración,nula,0
23552,375,20180127,sistema,nula,0
23553,375,20180128,integración,nula,0
23554,375,20180129,sistema,nula,0
23555,375,20180206,sistema,crítica,1
23556,375,20180208,sistema,nula,0
23557,375,20180209,integración,nula,0
23558,375,20180216,integración,nula,0
23559,375,20180217,sistema,nula,0
23560,375,20180225,integración,media,1
23561,375,20180225,sistema,alta,1
23562,375,20180227,integración,nula,0
23563,375,20180301,sistema,nula,0
23564,375,20180306,sistema,nula,0
23565,375,20180309,sistema,media,1
23566,375,20180315,sistema,nula,0
23567,375,20180318,integración,nula,0
23568,375,20180321,sistema,nula,0
23569,375,20180325,integración,nula,0
23570,375,20180328,sistema,nula,0
23571,375,20180331,integración,crítica,1
23572,375,20180402,integración,nula,0
23573,375,20180404,sistema,nula,0
23574,375,20180407,integración,nula,0
23575,375,20180408,integración,alta,1
23576,375,20180410,integración,nula,0
23577,375,20180411,integración,nula,0
23578,375,20180418,sistema,nula,0
23579,375,20180419,integración,nula,0
23580,375,20180428,integración,nula,0
23581,375,20180429,integración,nula,0
23582,376,20170820,sistema,crítica,1
23583,376,20170827,integración,nula,0
23584,376,20170906,integración,nula,0
23585,376,20170915,sistema,nula,0
23586,376,20171007,integración,nula,0
23587,376,20171129,sistema,nula,0
23588,376,20171216,integración,nula,0
23589,376,20171217,integración,nula,0
23590,376,20171228,integración,nula,0
23591,376,20180101,sistema,crítica,1
23592,376,20180107,integración,nula,0
23593,376,20180112,sistema,media,1
23594,376,20180118,integración,nula,0
23595,376,20180119,integración,media,1
23596,376,20180126,integración,nula,0
23597,376,20180126,sistema,crítica,1
23598,376,20180126,sistema,nula,0
23599,376,20180128,sistema,nula,0
23600,376,20180207,integración,nula,0
23601,376,20180208,integración,nula,0
23602,376,20180212,sistema,baja,1
23603,376,20180213,integración,nula,0
23604,376,20180226,integración,nula,0
23605,376,20180301,sistema,nula,0
23606,376,20180312,integración,nula,0
23607,376,20180313,integración,nula,0
23608,376,20180323,sistema,baja,1
23609,376,20180412,integración,nula,0
23610,376,20180417,integración,baja,1
23611,376,20180423,integración,baja,1
23612,376,20180509,integración,crítica,1
23613,377,20230518,sistema,crítica,1
23614,377,20230523,integración,media,1
23615,377,20230603,sistema,alta,1
23616,377,20230605,integración,nula,0
23617,377,20230612,sistema,nula,0
23618,377,20230614,sistema,media,1
23619,377,20230614,sistema,nula,0
23620,377,20230618,integración,nula,0
23621,377,20230618,sistema,nula,0
23622,377,20230620,integración,nula,0
23623,377,20230622,integración,nula,0
23624,377,20230622,sistema,nula,0
23625,377,20230623,integración,nula,0
23626,377,20230624,integración,nula,0
23627,377,20230626,integración,nula,0
23628,377,20230626,sistema,nula,0
23629,377,20230627,integración,nula,0
23630,377,20230627,sistema,nula,0
23631,377,20230628,integración,nula,0
23632,377,20230701,integración,nula,0
23633,377,20230702,integración,nula,0
23634,377,20230703,integración,nula,0
23635,377,20230703,sistema,media,1
23636,377,20230704,integración,nula,0
23637,377,20230704,sistema,nula,0
23638,377,20230705,integración,baja,1
23639,377,20230705,integración,media,1
23640,377,20230705,sistema,nula,0
23641,377,20230706,sistema,nula,0
23642,377,20230707,integración,nula,0
23643,377,20230707,sistema,nula,0
23644,377,20230708,integración,nula,0
23645,377,20230708,sistema,alta,1
23646,377,20230708,sistema,nula,0
23647,377,20230709,integración,crítica,1
23648,377,20230709,integración,nula,0
23649,377,20230709,sistema,nula,0
23650,377,20230710,integración,alta,1
23651,377,20230710,integración,nula,0
23652,377,20230712,integración,nula,0
23653,377,20230712,sistema,nula,0
23654,377,20230713,integración,baja,2
23655,377,20230713,sistema,crítica,1
23656,377,20230713,sistema,nula,0
23657,377,20230714,integración,nula,0
23658,377,20230714,sistema,nula,0
23659,377,20230715,integración,nula,0
23660,377,20230715,sistema,baja,1
23661,377,20230715,sistema,nula,0
23662,377,20230716,integración,nula,0
23663,377,20230716,sistema,baja,1
23664,377,20230716,sistema,crítica,1
23665,377,20230716,sistema,nula,0
23666,377,20230717,integración,nula,0
23667,377,20230717,sistema,nula,0
23668,377,20230718,integración,nula,0
23669,377,20230718,sistema,nula,0
23670,377,20230719,integración,baja,1
23671,377,20230719,integración,nula,0
23672,377,20230719,sistema,nula,0
23673,377,20230720,integración,nula,0
23674,377,20230720,sistema,nula,0
23675,377,20230721,integración,crítica,1
23676,377,20230721,integración,nula,0
23677,377,20230721,sistema,nula,0
23678,377,20230722,integración,media,1
23679,377,20230722,integración,nula,0
23680,377,20230722,sistema,baja,1
23681,377,20230722,sistema,crítica,1
23682,377,20230722,sistema,nula,0
23683,377,20230723,integración,media,1
23684,377,20230723,sistema,nula,0
23685,377,20230724,integración,baja,1
23686,377,20230724,sistema,crítica,1
23687,377,20230724,sistema,nula,0
23688,377,20230725,integración,nula,0
23689,377,20230725,sistema,nula,0
23690,377,20230726,integración,nula,0
23691,377,20230726,sistema,crítica,1
23692,377,20230726,sistema,nula,0
23693,377,20230727,integración,nula,0
23694,377,20230727,sistema,media,1
23695,377,20230727,sistema,nula,0
23696,377,20230728,integración,nula,0
23697,377,20230728,sistema,media,1
23698,377,20230728,sistema,nula,0
23699,377,20230729,integración,alta,1
23700,377,20230730,sistema,nula,0
23701,377,20230731,integración,nula,0
23702,377,20230731,sistema,alta,1
23703,377,20230731,sistema,nula,0
23704,377,20230801,integración,nula,0
23705,377,20230801,sistema,alta,1
23706,377,20230801,sistema,crítica,2
23707,377,20230801,sistema,nula,0
23708,377,20230802,integración,nula,0
23709,377,20230802,sistema,media,1
23710,377,20230802,sistema,nula,0
23711,377,20230803,integración,media,1
23712,377,20230803,integración,nula,0
23713,377,20230803,sistema,nula,0
23714,377,20230804,integración,alta,1
23715,377,20230804,integración,media,1
23716,377,20230804,integración,nula,0
23717,377,20230804,sistema,nula,0
23718,377,20230805,integración,baja,1
23719,377,20230805,integración,nula,0
23720,377,20230805,sistema,baja,1
23721,377,20230806,integración,nula,0
23722,377,20230806,sistema,nula,0
23723,377,20230807,integración,alta,1
23724,377,20230807,integración,nula,0
23725,377,20230808,integración,nula,0
23726,377,20230808,sistema,nula,0
23727,377,20230809,integración,nula,0
23728,377,20230809,sistema,alta,1
23729,377,20230809,sistema,nula,0
23730,377,20230810,sistema,nula,0
23731,377,20230811,integración,crítica,1
23732,377,20230811,integración,nula,0
23733,377,20230811,sistema,alta,2
23734,377,20230811,sistema,nula,0
23735,377,20230812,integración,nula,0
23736,377,20230813,integración,media,1
23737,377,20230813,integración,nula,0
23738,377,20230814,integración,nula,0
23739,377,20230814,sistema,nula,0
23740,377,20230815,sistema,nula,0
23741,377,20230816,integración,media,1
23742,377,20230817,sistema,nula,0
23743,377,20230818,integración,nula,0
23744,377,20230819,integración,alta,1
23745,377,20230819,integración,nula,0
23746,377,20230819,sistema,alta,1
23747,377,20230820,integración,nula,0
23748,377,20230820,sistema,nula,0
23749,378,20240229,sistema,nula,0
23750,378,20240316,integración,nula,0
23751,378,20240330,integración,media,1
23752,378,20240417,sistema,nula,0
23753,378,20240421,integración,crítica,1
23754,378,20240424,integración,nula,0
23755,378,20240430,sistema,nula,0
23756,378,20240513,integración,nula,0
23757,378,20240525,integración,nula,0
23758,378,20240527,sistema,nula,0
23759,378,20240528,integración,media,1
23760,378,20240530,sistema,nula,0
23761,378,20240601,integración,nula,0
23762,378,20240602,sistema,alta,1
23763,378,20240609,sistema,nula,0
23764,378,20240619,sistema,nula,0
23765,378,20240622,integración,nula,0
23766,378,20240623,sistema,nula,0
23767,378,20240705,integración,nula,0
23768,378,20240708,integración,nula,0
23769,378,20240709,sistema,nula,0
23770,378,20240710,sistema,nula,0
23771,378,20240712,integración,nula,0
23772,378,20240713,sistema,nula,0
23773,378,20240715,integración,nula,0
23774,379,20180808,sistema,nula,0
23775,379,20180830,integración,nula,0
23776,379,20180902,sistema,nula,0
23777,379,20180903,integración,nula,0
23778,379,20180905,sistema,nula,0
23779,379,20180914,sistema,nula,0
23780,379,20180924,integración,nula,0
23781,379,20180926,sistema,alta,1
23782,379,20181001,sistema,nula,0
23783,379,20181003,integración,nula,0
23784,379,20181004,integración,nula,0
23785,379,20181009,integración,baja,1
23786,379,20181011,sistema,nula,0
23787,379,20181016,integración,nula,0
23788,379,20181016,sistema,baja,1
23789,379,20181018,integración,baja,1
23790,379,20181031,sistema,nula,0
23791,379,20181102,integración,nula,0
23792,379,20181102,sistema,media,1
23793,379,20181104,integración,nula,0
23794,379,20181112,sistema,nula,0
23795,379,20181113,integración,nula,0
23796,379,20181114,sistema,nula,0
23797,379,20181115,integración,crítica,1
23798,379,20181119,sistema,nula,0
23799,379,20181123,integración,baja,1
23800,379,20181123,integración,nula,0
23801,379,20181123,sistema,crítica,1
23802,379,20181126,integración,nula,0
23803,379,20181126,sistema,nula,0
23804,379,20181128,sistema,nula,0
23805,379,20181129,integración,nula,0
23806,379,20181206,integración,alta,1
23807,379,20181208,sistema,nula,0
23808,379,20181213,sistema,nula,0
23809,379,20181214,integración,nula,0
23810,379,20181215,integración,nula,0
23811,379,20181218,sistema,nula,0
23812,379,20181219,sistema,nula,0
23813,379,20181222,integración,nula,0
23814,379,20181227,sistema,crítica,1
23815,379,20181230,integración,crítica,1
23816,379,20190102,sistema,nula,0
23817,379,20190103,integración,nula,0
23818,379,20190104,integración,nula,0
23819,379,20190105,sistema,nula,0
23820,379,20190106,sistema,baja,1
23821,379,20190109,integración,nula,0
23822,380,20230809,sistema,nula,0
23823,380,20230825,integración,nula,0
23824,380,20230830,sistema,nula,0
23825,380,20230909,integración,nula,0
23826,380,20230910,integración,nula,0
23827,380,20230913,integración,media,1
23828,380,20230913,integración,nula,0
23829,380,20230917,integración,alta,1
23830,380,20230919,sistema,baja,1
23831,380,20230919,sistema,nula,0
23832,380,20230925,integración,nula,0
23833,380,20231001,sistema,baja,1
23834,380,20231006,sistema,nula,0
23835,380,20231007,sistema,nula,0
23836,380,20231016,integración,alta,1
23837,380,20231017,integración,nula,0
23838,380,20231021,integración,nula,0
23839,380,20231105,integración,nula,0
23840,380,20231105,sistema,nula,0
23841,380,20231111,integración,nula,0
23842,380,20231115,sistema,baja,1
23843,380,20231117,integración,nula,0
23844,380,20231117,sistema,baja,1
23845,380,20231124,sistema,nula,0
23846,380,20231129,integración,nula,0
23847,380,20231129,sistema,nula,0
23848,380,20231201,sistema,nula,0
23849,380,20231205,integración,nula,0
23850,380,20231207,integración,nula,0
23851,380,20231209,sistema,nula,0
23852,380,20231216,sistema,nula,0
23853,380,20231220,integración,nula,0
23854,380,20231224,sistema,nula,0
23855,380,20231226,sistema,media,1
23856,380,20231226,sistema,nula,0
23857,380,20231227,sistema,baja,1
23858,380,20231231,sistema,nula,0
23859,380,20240101,integración,nula,0
23860,380,20240101,sistema,nula,0
23861,380,20240103,sistema,nula,0
23862,380,20240104,sistema,nula,0
23863,380,20240106,integración,nula,0
23864,380,20240106,sistema,nula,0
23865,380,20240107,sistema,nula,0
23866,380,20240109,integración,nula,0
23867,380,20240111,sistema,nula,0
23868,380,20240112,sistema,nula,0
23869,380,20240113,integración,media,1
23870,380,20240114,integración,nula,0
23871,380,20240121,sistema,nula,0
23872,380,20240123,integración,nula,0
23873,380,20240207,sistema,media,1
23874,380,20240207,sistema,nula,0
23875,380,20240208,sistema,baja,1
23876,382,20250920,sistema,nula,0
23877,382,20250923,integración,nula,0
23878,382,20250925,integración,nula,0
23879,382,20250926,sistema,nula,0
23880,382,20250928,sistema,media,1
23881,382,20251001,sistema,nula,0
23882,382,20251005,sistema,nula,0
23883,382,20251007,sistema,nula,0
23884,382,20251011,integración,alta,1
23885,382,20251011,integración,nula,0
23886,382,20251012,integración,nula,0
23887,382,20251012,sistema,nula,0
23888,382,20251013,sistema,nula,0
23889,382,20251015,integración,nula,0
23890,382,20251015,sistema,nula,0
23891,382,20251018,integración,alta,1
23892,382,20251021,sistema,nula,0
23893,382,20251022,sistema,crítica,1
23894,382,20251022,sistema,nula,0
23895,382,20251023,sistema,nula,0
23896,382,20251024,integración,nula,0
23897,382,20251025,sistema,alta,1
23898,382,20251026,integración,nula,0
23899,382,20251026,sistema,alta,1
23900,382,20251027,sistema,alta,1
23901,382,20251027,sistema,nula,0
23902,382,20251028,integración,nula,0
23903,382,20251029,integración,baja,1
23904,382,20251029,integración,nula,0
23905,382,20251029,sistema,nula,0
23906,382,20251030,integración,nula,0
23907,382,20251031,sistema,nula,0
23908,382,20251101,integración,nula,0
23909,382,20251101,sistema,nula,0
23910,382,20251102,integración,nula,0
23911,382,20251102,sistema,nula,0
23912,382,20251104,integración,nula,0
23913,382,20251104,sistema,nula,0
23914,382,20251105,integración,nula,0
23915,382,20251106,integración,alta,1
23916,382,20251106,integración,nula,0
23917,382,20251106,sistema,nula,0
23918,382,20251107,integración,nula,0
23919,382,20251107,sistema,nula,0
23920,382,20251108,integración,nula,0
23921,382,20251108,sistema,nula,0
23922,382,20251109,integración,nula,0
23923,382,20251111,integración,nula,0
23924,382,20251112,sistema,nula,0
23925,383,20190201,integración,nula,0
23926,383,20190226,integración,nula,0
23927,383,20190226,sistema,nula,0
23928,383,20190306,sistema,nula,0
23929,383,20190308,sistema,nula,0
23930,383,20190316,sistema,crítica,1
23931,383,20190320,integración,nula,0
23932,383,20190321,sistema,nula,0
23933,383,20190405,integración,nula,0
23934,383,20190407,integración,nula,0
23935,383,20190409,integración,alta,1
23936,383,20190411,integración,nula,0
23937,383,20190413,sistema,nula,0
23938,383,20190415,sistema,nula,0
23939,383,20190419,sistema,nula,0
23940,383,20190420,sistema,nula,0
23941,383,20190427,sistema,nula,0
23942,383,20190512,integración,nula,0
23943,383,20190520,sistema,nula,0
23944,383,20190526,integración,nula,0
23945,383,20190526,sistema,nula,0
23946,383,20190528,integración,nula,0
23947,383,20190530,sistema,nula,0
23948,383,20190602,sistema,nula,0
23949,383,20190603,integración,nula,0
23950,383,20190605,integración,nula,0
23951,383,20190606,sistema,nula,0
23952,383,20190610,integración,nula,0
23953,383,20190611,integración,nula,0
23954,383,20190611,sistema,nula,0
23955,383,20190616,sistema,nula,0
23956,383,20190623,sistema,media,1
23957,383,20190630,integración,nula,0
23958,383,20190701,sistema,media,1
23959,383,20190703,sistema,nula,0
23960,383,20190704,sistema,nula,0
23961,383,20190706,sistema,media,1
23962,383,20190707,integración,nula,0
23963,383,20190707,sistema,baja,1
23964,383,20190707,sistema,nula,0
23965,383,20190708,integración,nula,0
23966,383,20190711,sistema,nula,0
23967,383,20190712,sistema,nula,0
23968,383,20190713,integración,nula,0
23969,383,20190714,sistema,nula,0
23970,383,20190716,integración,nula,0
23971,383,20190720,sistema,crítica,1
23972,383,20190720,sistema,nula,0
23973,383,20190722,integración,nula,0
23974,383,20190727,sistema,nula,0
23975,383,20190729,sistema,nula,0
23976,383,20190730,sistema,nula,0
23977,383,20190731,integración,nula,0
23978,383,20190801,integración,crítica,1
23979,383,20190801,sistema,nula,0
23980,383,20190803,integración,nula,0
23981,383,20190804,integración,nula,0
23982,383,20190804,sistema,nula,0
23983,383,20190806,sistema,nula,0
23984,383,20190807,sistema,nula,0
23985,383,20190808,sistema,nula,0
23986,383,20190813,sistema,nula,0
23987,383,20190814,integración,media,1
23988,383,20190815,sistema,baja,1
23989,383,20190815,sistema,nula,0
23990,383,20190816,sistema,nula,0
23991,383,20190817,sistema,nula,0
23992,383,20190818,sistema,nula,0
23993,383,20190823,sistema,nula,0
23994,383,20190824,sistema,nula,0
23995,383,20190826,sistema,nula,0
23996,383,20190827,integración,nula,0
23997,383,20190901,sistema,nula,0
23998,383,20190902,sistema,nula,0
23999,383,20190903,sistema,nula,0
24000,383,20190905,sistema,nula,0
24001,383,20190906,integración,crítica,1
24002,383,20190909,sistema,nula,0
24003,383,20190915,sistema,nula,0
24004,383,20190920,integración,nula,0
24005,383,20190923,integración,nula,0
24006,383,20190927,integración,nula,0
24007,383,20190928,integración,alta,1
24008,383,20191003,integración,nula,0
24009,383,20191012,sistema,nula,0
24010,383,20191016,integración,nula,0
24011,383,20191016,sistema,nula,0
24012,383,20191021,sistema,nula,0
24013,383,20191024,sistema,media,1
24014,383,20191101,integración,nula,0
24015,383,20191103,integración,baja,1
24016,384,20210326,sistema,nula,0
24017,384,20210329,integración,nula,0
24018,384,20210329,sistema,baja,1
24019,384,20210409,integración,alta,1
24020,384,20210409,sistema,nula,0
24021,384,20210415,sistema,alta,1
24022,384,20210415,sistema,nula,0
24023,384,20210416,integración,nula,0
24024,384,20210416,sistema,nula,0
24025,384,20210418,integración,nula,0
24026,384,20210419,sistema,nula,0
24027,384,20210422,integración,nula,0
24028,384,20210424,integración,nula,0
24029,384,20210425,sistema,nula,0
24030,384,20210426,integración,media,1
24031,384,20210426,sistema,nula,0
24032,384,20210427,integración,alta,1
24033,384,20210427,sistema,nula,0
24034,384,20210429,sistema,baja,1
24035,384,20210501,integración,alta,1
24036,384,20210502,integración,nula,0
24037,384,20210504,sistema,nula,0
24038,384,20210505,integración,nula,0
24039,384,20210505,sistema,crítica,1
24040,384,20210506,integración,baja,1
24041,384,20210506,integración,nula,0
24042,384,20210506,sistema,nula,0
24043,384,20210507,sistema,nula,0
24044,384,20210508,integración,nula,0
24045,384,20210510,integración,crítica,1
24046,384,20210511,integración,nula,0
24047,384,20210511,sistema,nula,0
24048,384,20210512,integración,nula,0
24049,384,20210512,sistema,nula,0
24050,384,20210513,integración,alta,1
24051,384,20210513,integración,nula,0
24052,384,20210513,sistema,nula,0
24053,384,20210514,integración,nula,0
24054,384,20210514,sistema,nula,0
24055,384,20210516,integración,nula,0
24056,384,20210517,integración,crítica,1
24057,384,20210517,sistema,media,1
24058,384,20210518,integración,nula,0
24059,384,20210519,integración,crítica,1
24060,384,20210519,sistema,media,1
24061,384,20210520,sistema,nula,0
24062,384,20210521,integración,nula,0
24063,384,20210521,sistema,nula,0
24064,384,20210522,integración,alta,1
24065,384,20210522,integración,nula,0
24066,384,20210522,sistema,baja,1
24067,384,20210523,integración,baja,1
24068,384,20210523,integración,nula,0
24069,384,20210523,sistema,nula,0
24070,384,20210524,sistema,nula,0
24071,384,20210525,integración,nula,0
24072,384,20210525,sistema,nula,0
24073,384,20210526,sistema,crítica,1
24074,384,20210527,integración,nula,0
24075,384,20210527,sistema,baja,1
24076,384,20210527,sistema,nula,0
24077,384,20210528,integración,baja,1
24078,384,20210528,integración,nula,0
24079,384,20210528,sistema,nula,0
24080,384,20210529,integración,crítica,1
24081,384,20210529,sistema,nula,0
24082,384,20210530,sistema,alta,1
24083,384,20210530,sistema,nula,0
24084,384,20210531,sistema,nula,0
24085,384,20210601,sistema,nula,0
24086,384,20210602,sistema,alta,1
24087,384,20210604,integración,nula,0
24088,384,20210604,sistema,nula,0
24089,384,20210605,sistema,nula,0
24090,384,20210606,sistema,nula,0
24091,384,20210607,sistema,nula,0
24092,384,20210608,sistema,nula,0
24093,384,20210610,integración,nula,0
24094,384,20210611,integración,baja,1
24095,384,20210612,integración,baja,1
24096,384,20210612,integración,nula,0
24097,384,20210612,sistema,nula,0
24098,384,20210613,integración,nula,0
24099,384,20210614,sistema,nula,0
24100,384,20210615,sistema,nula,0
24101,384,20210616,integración,nula,0
24102,384,20210616,sistema,media,1
24103,384,20210616,sistema,nula,0
24104,384,20210617,integración,baja,1
24105,384,20210617,integración,crítica,1
24106,384,20210618,sistema,nula,0
24107,384,20210620,integración,crítica,1
24108,384,20210620,integración,nula,0
24109,384,20210622,integración,media,1
24110,384,20210622,integración,nula,0
24111,384,20210623,integración,nula,0
24112,384,20210624,integración,nula,0
24113,384,20210625,integración,nula,0
24114,384,20210625,sistema,baja,1
24115,384,20210626,sistema,nula,0
24116,385,20190303,integración,nula,0
24117,385,20190306,sistema,nula,0
24118,385,20190308,integración,baja,1
24119,385,20190308,integración,nula,0
24120,385,20190310,integración,nula,0
24121,385,20190310,sistema,nula,0
24122,385,20190311,integración,nula,0
24123,385,20190312,sistema,nula,0
24124,385,20190313,sistema,nula,0
24125,385,20190314,integración,nula,0
24126,385,20190315,integración,media,1
24127,385,20190315,integración,nula,0
24128,385,20190315,sistema,baja,1
24129,385,20190315,sistema,crítica,1
24130,385,20190315,sistema,nula,0
24131,385,20190316,integración,nula,0
24132,385,20190316,sistema,nula,0
24133,385,20190317,integración,nula,0
24134,385,20190317,sistema,media,1
24135,385,20190317,sistema,nula,0
24136,385,20190318,integración,nula,0
24137,385,20190318,sistema,nula,0
24138,385,20190319,integración,baja,1
24139,385,20190319,integración,crítica,1
24140,385,20190319,integración,nula,0
24141,385,20190319,sistema,media,1
24142,385,20190319,sistema,nula,0
24143,385,20190320,integración,nula,0
24144,385,20190320,sistema,nula,0
24145,385,20190321,integración,alta,1
24146,385,20190321,integración,nula,0
24147,385,20190321,sistema,baja,2
24148,385,20190321,sistema,nula,0
24149,385,20190322,integración,crítica,1
24150,385,20190322,sistema,media,1
24151,385,20190322,sistema,nula,0
