id_hecho_calidad,nombre_proyecto,año,nombre_mes,dia,semana,tipo_prueba,severidad,cantidad_defectos_encontrados
26138,Proy-2018-empodera,2019,Abril,6,14,sistema,nula,0
26139,Proy-2018-empodera,2019,Abril,7,14,sistema,baja,1
26140,Proy-2018-empodera,2019,Abril,8,15,sistema,nula,0
26141,Proy-2018-empodera,2019,Abril,9,15,sistema,nula,0
26142,Proy-2018-empodera,2019,Abril,12,15,integración,nula,0
26143,Proy-2018-empodera,2019,Abril,16,16,sistema,nula,0
26144,Proy-2021-crece,2021,Agosto,30,35,sistema,nula,0
26145,Proy-2021-crece,2021,Septiembre,21,38,integración,alta,1
26146,Proy-2021-crece,2021,Octubre,3,39,sistema,media,1
26147,Proy-2021-crece,2021,Octubre,6,40,integración,nula,0
26148,Proy-2021-crece,2021,Octubre,26,43,sistema,nula,0
26149,Proy-2021-crece,2021,Noviembre,2,44,integración,nula,0
26150,Proy-2021-crece,2021,Noviembre,17,46,sistema,nula,0
26151,Proy-2021-crece,2021,Noviembre,23,47,integración,nula,0
26152,Proy-2021-crece,2021,Noviembre,25,47,integración,nula,0
26153,Proy-2021-crece,2021,Diciembre,2,48,integración,baja,1
26154,Proy-2021-crece,2021,Diciembre,4,48,integración,nula,0
26155,Proy-2021-crece,2021,Diciembre,5,48,integración,nula,0
26156,Proy-2021-crece,2021,Diciembre,11,49,integración,nula,0
26157,Proy-2021-crece,2021,Diciembre,11,49,sistema,nula,0
26158,Proy-2021-crece,2021,Diciembre,16,50,sistema,crítica,1
26159,Proy-2021-crece,2021,Diciembre,21,51,sistema,nula,0
26160,Proy-2021-crece,2021,Diciembre,22,51,integración,alta,1
26161,Proy-2021-crece,2021,Diciembre,25,51,sistema,nula,0
26162,Proy-2021-crece,2021,Diciembre,26,51,integración,nula,0
26163,Proy-2021-crece,2021,Diciembre,27,52,sistema,nula,0
26164,Proy-2021-crece,2021,Diciembre,29,52,integración,nula,0
26165,Proy-2021-crece,2022,Enero,2,52,integración,nula,0
26166,Proy-2021-crece,2022,Enero,4,1,integración,nula,0
26167,Proy-2021-crece,2022,Enero,7,1,integración,nula,0
26168,Proy-2021-crece,2022,Enero,10,2,integración,nula,0
26169,Proy-2021-crece,2022,Enero,19,3,integración,nula,0
26170,Proy-2021-crece,2022,Enero,21,3,sistema,alta,1
26171,Proy-2021-crece,2022,Enero,22,3,sistema,nula,0
26172,Proy-2021-crece,2022,Enero,24,4,sistema,nula,0
26173,Proy-2021-crece,2022,Enero,25,4,integración,nula,0
26174,Proy-2021-crece,2022,Enero,26,4,integración,media,1
26175,Proy-2021-crece,2022,Enero,27,4,integración,nula,0
26176,Proy-2021-crece,2022,Enero,30,4,sistema,nula,0
26177,Proy-2021-crece,2022,Febrero,4,5,integración,nula,0
26178,Proy-2021-crece,2022,Febrero,5,5,sistema,nula,0
26179,Proy-2021-crece,2022,Febrero,7,6,integración,nula,0
26180,Proy-2021-crece,2022,Febrero,10,6,integración,crítica,1
26181,Proy-2021-crece,2022,Febrero,13,6,sistema,nula,0
26182,Proy-2021-crece,2022,Febrero,17,7,sistema,nula,0
26183,Proy-2021-crece,2022,Febrero,18,7,integración,nula,0
26184,Proy-2021-crece,2022,Febrero,18,7,sistema,nula,0
26185,Proy-2021-crece,2022,Febrero,19,7,sistema,nula,0
26186,Proy-2021-crece,2022,Febrero,20,7,integración,nula,0
26187,Proy-2021-crece,2022,Febrero,23,8,integración,nula,0
26188,Proy-2021-crece,2022,Febrero,25,8,integración,nula,0
26189,Proy-2021-crece,2022,Febrero,28,9,sistema,nula,0
26190,Proy-2021-crece,2022,Marzo,4,9,sistema,crítica,1
26191,Proy-2021-crece,2022,Marzo,7,10,integración,nula,0
26192,Proy-2021-crece,2022,Marzo,7,10,sistema,nula,0
26193,Proy-2021-crece,2022,Marzo,8,10,sistema,nula,0
26194,Proy-2021-crece,2022,Marzo,12,10,integración,crítica,1
26195,Proy-2021-crece,2022,Marzo,12,10,integración,nula,0
26196,Proy-2021-crece,2022,Marzo,13,10,integración,nula,0
26197,Proy-2021-crece,2022,Marzo,17,11,integración,nula,0
26198,Proy-2021-crece,2022,Marzo,20,11,sistema,nula,0
26199,Proy-2021-crece,2022,Marzo,21,12,integración,nula,0
26200,Proy-2021-crece,2022,Abril,2,13,integración,nula,0
26201,Proy-2018-incuba,2018,Marzo,7,10,sistema,alta,1
26202,Proy-2018-incuba,2018,Marzo,8,10,sistema,nula,0
26203,Proy-2018-incuba,2018,Marzo,10,10,integración,nula,0
26204,Proy-2018-incuba,2018,Marzo,12,11,integración,nula,0
26205,Proy-2018-incuba,2018,Marzo,13,11,integración,nula,0
26206,Proy-2018-incuba,2018,Marzo,14,11,integración,nula,0
26207,Proy-2018-incuba,2018,Marzo,14,11,sistema,nula,0
26208,Proy-2018-incuba,2018,Marzo,15,11,sistema,nula,0
26209,Proy-2018-incuba,2018,Marzo,16,11,sistema,baja,1
26210,Proy-2018-incuba,2018,Marzo,16,11,sistema,nula,0
26211,Proy-2018-incuba,2018,Marzo,17,11,sistema,nula,0
26212,Proy-2018-incuba,2018,Marzo,18,11,integración,nula,0
26213,Proy-2018-incuba,2018,Marzo,18,11,sistema,nula,0
26214,Proy-2018-incuba,2018,Marzo,19,12,sistema,crítica,1
26215,Proy-2018-incuba,2018,Marzo,19,12,sistema,nula,0
26216,Proy-2018-incuba,2018,Marzo,20,12,integración,crítica,1
26217,Proy-2018-incuba,2018,Marzo,20,12,integración,nula,0
26218,Proy-2018-incuba,2018,Marzo,20,12,sistema,nula,0
26219,Proy-2018-incuba,2018,Marzo,21,12,sistema,nula,0
26220,Proy-2018-incuba,2018,Marzo,22,12,integración,nula,0
26221,Proy-2018-incuba,2018,Marzo,22,12,sistema,nula,0
26222,Proy-2018-incuba,2018,Marzo,23,12,integración,nula,0
26223,Proy-2018-incuba,2018,Marzo,23,12,sistema,nula,0
26224,Proy-2018-incuba,2018,Marzo,24,12,sistema,nula,0
26225,Proy-2018-incuba,2018,Marzo,25,12,integración,nula,0
26226,Proy-2018-incuba,2018,Marzo,25,12,sistema,nula,0
26227,Proy-2018-incuba,2018,Marzo,26,13,integración,nula,0
26228,Proy-2018-incuba,2018,Marzo,26,13,sistema,nula,0
26229,Proy-2018-incuba,2018,Marzo,27,13,integración,nula,0
26230,Proy-2018-incuba,2018,Marzo,27,13,sistema,crítica,1
26231,Proy-2018-incuba,2018,Marzo,27,13,sistema,nula,0
26232,Proy-2018-incuba,2018,Marzo,28,13,integración,nula,0
26233,Proy-2018-incuba,2018,Marzo,28,13,sistema,nula,0
26234,Proy-2018-incuba,2018,Marzo,29,13,integración,nula,0
26235,Proy-2018-incuba,2018,Marzo,29,13,sistema,nula,0
26236,Proy-2018-incuba,2018,Marzo,30,13,integración,media,1
26237,Proy-2018-incuba,2018,Marzo,30,13,integración,nula,0
26238,Proy-2018-incuba,2018,Marzo,30,13,sistema,alta,2
26239,Proy-2018-incuba,2018,Marzo,30,13,sistema,nula,0
26240,Proy-2018-incuba,2018,Marzo,31,13,integración,nula,0
26241,Proy-2018-incuba,2018,Marzo,31,13,sistema,nula,0
26242,Proy-2018-incuba,2018,Abril,2,14,integración,nula,0
26243,Proy-2018-incuba,2018,Abril,2,14,sistema,nula,0
26244,Proy-2018-incuba,2018,Abril,3,14,integración,nula,0
26245,Proy-2018-incuba,2018,Abril,3,14,sistema,nula,0
26246,Proy-2018-incuba,2018,Abril,4,14,sistema,nula,0
26247,Proy-2018-incuba,2018,Abril,5,14,integración,nula,0
26248,Proy-2018-incuba,2018,Abril,6,14,integración,crítica,1
26249,Proy-2018-incuba,2018,Abril,6,14,integración,nula,0
26250,Proy-2018-incuba,2018,Abril,6,14,sistema,nula,0
26251,Proy-2018-incuba,2018,Abril,7,14,integración,nula,0
26252,Proy-2018-incuba,2018,Abril,7,14,sistema,nula,0
26253,Proy-2018-incuba,2018,Abril,8,14,integración,nula,0
26254,Proy-2018-incuba,2018,Abril,8,14,sistema,alta,1
26255,Proy-2018-incuba,2018,Abril,8,14,sistema,nula,0
26256,Proy-2018-incuba,2018,Abril,9,15,integración,alta,1
26257,Proy-2018-incuba,2018,Abril,9,15,integración,media,1
26258,Proy-2018-incuba,2018,Abril,9,15,integración,nula,0
26259,Proy-2018-incuba,2018,Abril,9,15,sistema,baja,1
26260,Proy-2018-incuba,2018,Abril,9,15,sistema,nula,0
26261,Proy-2018-incuba,2018,Abril,10,15,integración,nula,0
26262,Proy-2018-incuba,2018,Abril,10,15,sistema,baja,1
26263,Proy-2018-incuba,2018,Abril,10,15,sistema,nula,0
26264,Proy-2018-incuba,2018,Abril,11,15,integración,alta,1
26265,Proy-2018-incuba,2018,Abril,11,15,integración,nula,0
26266,Proy-2018-incuba,2018,Abril,12,15,integración,media,1
26267,Proy-2018-incuba,2018,Abril,12,15,integración,nula,0
26268,Proy-2018-incuba,2018,Abril,12,15,sistema,alta,2
26269,Proy-2018-incuba,2018,Abril,12,15,sistema,nula,0
26270,Proy-2018-incuba,2018,Abril,13,15,integración,nula,0
26271,Proy-2018-incuba,2018,Abril,13,15,sistema,nula,0
26272,Proy-2018-incuba,2018,Abril,14,15,integración,crítica,1
26273,Proy-2018-incuba,2018,Abril,14,15,integración,nula,0
26274,Proy-2018-incuba,2018,Abril,14,15,sistema,alta,1
26275,Proy-2018-incuba,2018,Abril,14,15,sistema,nula,0
26276,Proy-2018-incuba,2018,Abril,15,15,integración,alta,1
26277,Proy-2018-incuba,2018,Abril,15,15,sistema,alta,2
26278,Proy-2018-incuba,2018,Abril,16,16,integración,nula,0
26279,Proy-2018-incuba,2018,Abril,16,16,sistema,nula,0
26280,Proy-2018-incuba,2018,Abril,17,16,integración,nula,0
26281,Proy-2018-incuba,2018,Abril,17,16,sistema,baja,1
26282,Proy-2018-incuba,2018,Abril,17,16,sistema,media,1
26283,Proy-2018-incuba,2018,Abril,17,16,sistema,nula,0
26284,Proy-2018-incuba,2018,Abril,18,16,integración,nula,0
26285,Proy-2018-incuba,2018,Abril,18,16,sistema,alta,1
26286,Proy-2018-incuba,2018,Abril,18,16,sistema,nula,0
26287,Proy-2018-incuba,2018,Abril,19,16,integración,media,1
26288,Proy-2018-incuba,2018,Abril,19,16,integración,nula,0
26289,Proy-2018-incuba,2018,Abril,19,16,sistema,crítica,2
26290,Proy-2018-incuba,2018,Abril,19,16,sistema,nula,0
26291,Proy-2018-incuba,2018,Abril,20,16,integración,nula,0
26292,Proy-2018-incuba,2018,Abril,20,16,sistema,media,1
26293,Proy-2018-incuba,2018,Abril,20,16,sistema,nula,0
26294,Proy-2018-incuba,2018,Abril,21,16,integración,alta,1
26295,Proy-2018-incuba,2018,Abril,21,16,integración,nula,0
26296,Proy-2018-incuba,2018,Abril,21,16,sistema,nula,0
26297,Proy-2018-incuba,2018,Abril,22,16,integración,crítica,1
26298,Proy-2018-incuba,2018,Abril,22,16,integración,nula,0
26299,Proy-2018-incuba,2018,Abril,22,16,sistema,nula,0
26300,Proy-2018-incuba,2018,Abril,23,17,integración,baja,1
26301,Proy-2018-incuba,2018,Abril,23,17,sistema,nula,0
26302,Proy-2018-incuba,2018,Abril,24,17,integración,nula,0
26303,Proy-2018-incuba,2018,Abril,24,17,sistema,nula,0
26304,Proy-2018-incuba,2018,Abril,25,17,integración,nula,0
26305,Proy-2018-incuba,2018,Abril,25,17,sistema,alta,1
26306,Proy-2018-incuba,2018,Abril,25,17,sistema,nula,0
26307,Proy-2018-incuba,2018,Abril,26,17,integración,nula,0
26308,Proy-2018-incuba,2018,Abril,26,17,sistema,nula,0
26309,Proy-2018-incuba,2018,Abril,27,17,sistema,nula,0
26310,Proy-2018-incuba,2018,Abril,28,17,integración,nula,0
26311,Proy-2018-incuba,2018,Abril,28,17,sistema,media,1
26312,Proy-2018-incuba,2018,Abril,28,17,sistema,nula,0
26313,Proy-2018-incuba,2018,Abril,29,17,integración,nula,0
26314,Proy-2016-facilita,2016,Octubre,27,43,integración,nula,0
26315,Proy-2016-facilita,2016,Noviembre,20,46,sistema,nula,0
26316,Proy-2016-facilita,2016,Noviembre,22,47,sistema,media,1
26317,Proy-2016-facilita,2016,Diciembre,9,49,sistema,nula,0
26318,Proy-2016-facilita,2016,Diciembre,17,50,sistema,nula,0
26319,Proy-2016-facilita,2016,Diciembre,18,50,integración,media,1
26320,Proy-2016-facilita,2016,Diciembre,23,51,integración,nula,0
26321,Proy-2016-facilita,2016,Diciembre,26,52,integración,baja,1
26322,Proy-2016-facilita,2017,Enero,1,52,sistema,nula,0
26323,Proy-2016-facilita,2017,Enero,4,1,integración,crítica,1
26324,Proy-2016-facilita,2017,Enero,6,1,integración,nula,0
26325,Proy-2016-facilita,2017,Enero,19,3,sistema,nula,0
26326,Proy-2016-facilita,2017,Enero,21,3,integración,media,1
26327,Proy-2016-facilita,2017,Enero,22,3,integración,nula,0
26328,Proy-2016-facilita,2017,Febrero,1,5,sistema,nula,0
26329,Proy-2016-facilita,2017,Febrero,9,6,integración,alta,1
26330,Proy-2016-facilita,2017,Febrero,16,7,sistema,baja,1
26331,Proy-2016-facilita,2017,Febrero,22,8,integración,nula,0
26332,Proy-2016-facilita,2017,Febrero,28,9,sistema,nula,0
26333,Proy-2016-facilita,2017,Marzo,1,9,integración,crítica,1
26334,Proy-2016-facilita,2017,Marzo,4,9,sistema,nula,0
26335,Proy-2016-facilita,2017,Marzo,14,11,integración,alta,1
26336,Proy-2016-facilita,2017,Marzo,20,12,sistema,nula,0
26337,Proy-2016-facilita,2017,Marzo,21,12,integración,nula,0
26338,Proy-2016-facilita,2017,Marzo,21,12,sistema,nula,0
26339,Proy-2016-facilita,2017,Marzo,22,12,integración,nula,0
26340,Proy-2016-facilita,2017,Marzo,22,12,sistema,nula,0
26341,Proy-2016-facilita,2017,Marzo,23,12,integración,baja,1
26342,Proy-2016-facilita,2017,Marzo,26,12,sistema,baja,1
26343,Proy-2016-facilita,2017,Marzo,26,12,sistema,nula,0
26344,Proy-2016-facilita,2017,Marzo,27,13,integración,nula,0
26345,Proy-2016-facilita,2017,Marzo,31,13,integración,nula,0
26346,Proy-2016-facilita,2017,Abril,4,14,integración,nula,0
26347,Proy-2016-facilita,2017,Abril,4,14,sistema,media,1
26348,Proy-2016-facilita,2017,Abril,9,14,integración,nula,0
26349,Proy-2016-facilita,2017,Abril,12,15,sistema,media,1
26350,Proy-2016-facilita,2017,Abril,16,15,sistema,nula,0
26351,Proy-2016-facilita,2017,Abril,20,16,sistema,nula,0
26352,Proy-2016-facilita,2017,Abril,27,17,integración,nula,0
26353,Proy-2016-facilita,2017,Abril,30,17,integración,nula,0
26354,Proy-2016-facilita,2017,Mayo,1,18,sistema,nula,0
26355,Proy-2016-facilita,2017,Mayo,5,18,integración,nula,0
26356,Proy-2016-facilita,2017,Mayo,8,19,integración,nula,0
26357,Proy-2016-facilita,2017,Mayo,8,19,sistema,nula,0
26358,Proy-2016-facilita,2017,Mayo,14,19,sistema,nula,0
26359,Proy-2016-facilita,2017,Mayo,19,20,integración,nula,0
26360,Proy-2016-facilita,2017,Junio,1,22,sistema,nula,0
26361,Proy-2016-facilita,2017,Junio,4,22,sistema,nula,0
26362,Proy-2016-orquesta,2016,Septiembre,27,39,integración,nula,0
26363,Proy-2016-orquesta,2016,Diciembre,2,48,integración,nula,0
26364,Proy-2016-orquesta,2016,Diciembre,2,48,sistema,nula,0
26365,Proy-2016-orquesta,2016,Diciembre,15,50,sistema,nula,0
26366,Proy-2016-orquesta,2017,Enero,1,52,sistema,nula,0
26367,Proy-2016-orquesta,2017,Enero,3,1,integración,crítica,1
26368,Proy-2016-orquesta,2017,Enero,27,4,integración,baja,1
26369,Proy-2016-orquesta,2017,Febrero,7,6,integración,nula,0
26370,Proy-2016-orquesta,2017,Febrero,8,6,sistema,nula,0
26371,Proy-2016-orquesta,2017,Febrero,9,6,integración,baja,1
26372,Proy-2016-orquesta,2017,Febrero,13,7,sistema,alta,1
26373,Proy-2016-orquesta,2017,Febrero,22,8,integración,nula,0
26374,Proy-2016-orquesta,2017,Febrero,22,8,sistema,nula,0
26375,Proy-2016-orquesta,2017,Marzo,2,9,sistema,media,1
26376,Proy-2016-orquesta,2017,Marzo,3,9,integración,media,1
26377,Proy-2016-orquesta,2017,Marzo,7,10,integración,nula,0
26378,Proy-2016-orquesta,2017,Marzo,7,10,sistema,nula,0
26379,Proy-2016-orquesta,2017,Marzo,9,10,integración,nula,0
26380,Proy-2016-orquesta,2017,Marzo,22,12,integración,nula,0
26381,Proy-2016-orquesta,2017,Marzo,25,12,sistema,nula,0
26382,Proy-2016-orquesta,2017,Abril,3,14,sistema,nula,0
26383,Proy-2016-orquesta,2017,Abril,7,14,integración,nula,0
26384,Proy-2016-orquesta,2017,Abril,11,15,integración,nula,0
26385,Proy-2016-orquesta,2017,Abril,12,15,integración,nula,0
26386,Proy-2016-orquesta,2017,Abril,12,15,sistema,nula,0
26387,Proy-2016-orquesta,2017,Abril,18,16,sistema,nula,0
26388,Proy-2016-orquesta,2017,Abril,22,16,sistema,nula,0
26389,Proy-2016-orquesta,2017,Abril,24,17,integración,crítica,1
26390,Proy-2016-orquesta,2017,Mayo,4,18,integración,nula,0
26391,Proy-2016-orquesta,2017,Mayo,28,21,sistema,alta,1
26392,Proy-2016-orquesta,2017,Junio,8,23,integración,nula,0
26393,Proy-2016-innova,2016,Junio,8,23,integración,nula,0
26394,Proy-2016-innova,2016,Julio,1,26,integración,nula,0
26395,Proy-2016-innova,2016,Agosto,6,31,sistema,baja,1
26396,Proy-2016-innova,2016,Agosto,18,33,sistema,nula,0
26397,Proy-2016-innova,2016,Septiembre,3,35,integración,nula,0
26398,Proy-2016-innova,2016,Septiembre,4,35,integración,nula,0
26399,Proy-2016-innova,2016,Septiembre,16,37,integración,nula,0
26400,Proy-2016-innova,2016,Septiembre,16,37,sistema,nula,0
26401,Proy-2016-innova,2016,Septiembre,22,38,sistema,nula,0
26402,Proy-2016-innova,2016,Septiembre,23,38,sistema,media,1
26403,Proy-2016-innova,2016,Octubre,2,39,integración,nula,0
26404,Proy-2016-innova,2016,Octubre,3,40,sistema,nula,0
26405,Proy-2016-innova,2016,Octubre,7,40,sistema,crítica,1
26406,Proy-2016-innova,2016,Octubre,17,42,integración,nula,0
26407,Proy-2016-innova,2016,Octubre,25,43,sistema,alta,1
26408,Proy-2016-innova,2016,Noviembre,10,45,sistema,nula,0
26409,Proy-2016-innova,2016,Noviembre,13,45,integración,crítica,1
26410,Proy-2016-innova,2016,Noviembre,14,46,sistema,nula,0
26411,Proy-2016-innova,2016,Noviembre,19,46,sistema,nula,0
26412,Proy-2016-innova,2016,Noviembre,20,46,sistema,nula,0
26413,Proy-2016-innova,2016,Noviembre,23,47,sistema,media,1
26414,Proy-2016-innova,2016,Noviembre,25,47,sistema,nula,0
26415,Proy-2016-innova,2016,Noviembre,29,48,integración,nula,0
26416,Proy-2016-innova,2016,Noviembre,29,48,sistema,nula,0
26417,Proy-2016-innova,2016,Diciembre,1,48,sistema,alta,1
26418,Proy-2016-innova,2016,Diciembre,18,50,integración,nula,0
26419,Proy-2016-innova,2016,Diciembre,19,51,sistema,nula,0
26420,Proy-2016-innova,2016,Diciembre,20,51,integración,nula,0
26421,Proy-2016-innova,2016,Diciembre,31,52,integración,nula,0
26422,Proy-2016-innova,2017,Enero,2,1,integración,crítica,1
26423,Proy-2016-innova,2017,Enero,3,1,sistema,nula,0
26424,Proy-2016-innova,2017,Enero,7,1,sistema,alta,1
26425,Proy-2016-innova,2017,Enero,7,1,sistema,nula,0
26426,Proy-2016-innova,2017,Enero,8,1,integración,nula,0
26427,Proy-2016-innova,2017,Enero,8,1,sistema,nula,0
26428,Proy-2016-innova,2017,Enero,11,2,sistema,nula,0
26429,Proy-2016-innova,2017,Enero,13,2,integración,nula,0
26430,Proy-2016-innova,2017,Enero,13,2,sistema,nula,0
26431,Proy-2016-innova,2017,Enero,17,3,sistema,nula,0
26432,Proy-2016-innova,2017,Enero,21,3,integración,nula,0
26433,Proy-2016-innova,2017,Enero,26,4,integración,nula,0
26434,Proy-2016-innova,2017,Enero,27,4,integración,nula,0
26435,Proy-2016-innova,2017,Enero,27,4,sistema,nula,0
26436,Proy-2016-innova,2017,Enero,28,4,sistema,nula,0
26437,Proy-2016-innova,2017,Febrero,1,5,integración,baja,1
26438,Proy-2016-innova,2017,Febrero,3,5,integración,nula,0
26439,Proy-2016-innova,2017,Febrero,5,5,sistema,nula,0
26440,Proy-2016-innova,2017,Febrero,9,6,sistema,nula,0
26441,Proy-2016-innova,2017,Febrero,10,6,integración,nula,0
26442,Proy-2016-innova,2017,Febrero,12,6,integración,nula,0
26443,Proy-2016-innova,2017,Febrero,13,7,integración,nula,0
26444,Proy-2016-innova,2017,Febrero,20,8,sistema,nula,0
26445,Proy-2016-innova,2017,Febrero,22,8,sistema,nula,0
26446,Proy-2016-innova,2017,Febrero,23,8,sistema,media,1
26447,Proy-2016-innova,2017,Febrero,23,8,sistema,nula,0
26448,Proy-2016-innova,2017,Febrero,24,8,sistema,nula,0
26449,Proy-2016-innova,2017,Febrero,27,9,integración,nula,0
26450,Proy-2016-innova,2017,Marzo,2,9,integración,nula,0
26451,Proy-2016-innova,2017,Marzo,7,10,integración,baja,1
26452,Proy-2016-innova,2017,Marzo,7,10,sistema,nula,0
26453,Proy-2016-innova,2017,Marzo,12,10,integración,nula,0
26454,Proy-2016-innova,2017,Marzo,12,10,sistema,nula,0
26455,Proy-2016-innova,2017,Marzo,14,11,integración,nula,0
26456,Proy-2016-innova,2017,Marzo,15,11,integración,nula,0
26457,Proy-2016-innova,2017,Marzo,16,11,integración,nula,0
26458,Proy-2016-innova,2017,Marzo,16,11,sistema,nula,0
26459,Proy-2016-innova,2017,Marzo,17,11,integración,nula,0
26460,Proy-2016-innova,2017,Marzo,18,11,integración,nula,0
26461,Proy-2016-innova,2017,Marzo,19,11,sistema,nula,0
26462,Proy-2016-innova,2017,Marzo,21,12,sistema,nula,0
26463,Proy-2016-innova,2017,Marzo,25,12,sistema,nula,0
26464,Proy-2016-innova,2017,Marzo,27,13,integración,nula,0
26465,Proy-2016-innova,2017,Marzo,28,13,sistema,nula,0
26466,Proy-2016-innova,2017,Marzo,29,13,sistema,media,1
26467,Proy-2016-innova,2017,Abril,2,13,sistema,nula,0
26468,Proy-2016-innova,2017,Abril,3,14,integración,nula,0
26469,Proy-2016-innova,2017,Abril,5,14,sistema,nula,0
26470,Proy-2016-innova,2017,Abril,13,15,sistema,nula,0
26471,Proy-2016-innova,2017,Abril,14,15,sistema,nula,0
26472,Proy-2016-innova,2017,Abril,16,15,integración,nula,0
26473,Proy-2016-innova,2017,Abril,19,16,sistema,nula,0
26474,Proy-2016-innova,2017,Abril,21,16,integración,nula,0
26475,Proy-2016-innova,2017,Abril,24,17,integración,nula,0
26476,Proy-2016-innova,2017,Mayo,9,19,sistema,nula,0
26477,Proy-2016-innova,2017,Mayo,21,20,integración,nula,0
26478,Proy-2020-sintetiza,2020,Agosto,11,33,sistema,baja,1
26479,Proy-2020-sintetiza,2020,Septiembre,2,36,integración,nula,0
26480,Proy-2020-sintetiza,2020,Septiembre,17,38,integración,alta,1
26481,Proy-2020-sintetiza,2020,Septiembre,21,39,sistema,crítica,1
26482,Proy-2020-sintetiza,2020,Septiembre,23,39,integración,alta,1
26483,Proy-2020-sintetiza,2020,Septiembre,26,39,integración,nula,0
26484,Proy-2020-sintetiza,2020,Septiembre,28,40,integración,nula,0
26485,Proy-2020-sintetiza,2020,Septiembre,28,40,sistema,nula,0
26486,Proy-2020-sintetiza,2020,Octubre,4,40,integración,nula,0
26487,Proy-2020-sintetiza,2020,Octubre,5,41,integración,nula,0
26488,Proy-2020-sintetiza,2020,Octubre,9,41,integración,nula,0
26489,Proy-2020-sintetiza,2020,Octubre,11,41,integración,nula,0
26490,Proy-2020-sintetiza,2020,Octubre,14,42,sistema,nula,0
26491,Proy-2020-sintetiza,2020,Octubre,15,42,sistema,nula,0
26492,Proy-2020-sintetiza,2020,Octubre,17,42,sistema,nula,0
26493,Proy-2020-sintetiza,2020,Octubre,19,43,sistema,nula,0
26494,Proy-2020-sintetiza,2020,Octubre,20,43,integración,alta,1
26495,Proy-2020-sintetiza,2020,Octubre,21,43,sistema,alta,1
26496,Proy-2020-sintetiza,2020,Noviembre,2,45,integración,nula,0
26497,Proy-2020-sintetiza,2020,Noviembre,4,45,sistema,nula,0
26498,Proy-2020-sintetiza,2020,Noviembre,6,45,integración,nula,0
26499,Proy-2020-sintetiza,2020,Noviembre,6,45,sistema,media,1
26500,Proy-2020-sintetiza,2020,Noviembre,7,45,integración,nula,0
26501,Proy-2020-sintetiza,2020,Noviembre,8,45,integración,nula,0
26502,Proy-2020-sintetiza,2020,Noviembre,18,47,integración,nula,0
26503,Proy-2020-sintetiza,2020,Noviembre,20,47,integración,nula,0
26504,Proy-2020-sintetiza,2020,Noviembre,21,47,integración,nula,0
26505,Proy-2020-sintetiza,2020,Noviembre,25,48,sistema,nula,0
26506,Proy-2020-sintetiza,2020,Noviembre,27,48,integración,nula,0
26507,Proy-2020-sintetiza,2020,Noviembre,28,48,integración,nula,0
26508,Proy-2020-sintetiza,2020,Noviembre,29,48,sistema,media,1
26509,Proy-2020-sintetiza,2020,Diciembre,11,50,sistema,alta,1
26510,Proy-2020-sintetiza,2020,Diciembre,13,50,integración,nula,0
26511,Proy-2020-sintetiza,2020,Diciembre,21,52,integración,nula,0
26512,Proy-2025-genera,2025,Agosto,19,34,sistema,nula,0
26513,Proy-2025-genera,2025,Septiembre,9,37,integración,alta,1
26514,Proy-2025-genera,2025,Septiembre,14,37,integración,baja,1
26515,Proy-2025-genera,2025,Septiembre,16,38,integración,nula,0
26516,Proy-2025-genera,2025,Septiembre,20,38,sistema,alta,1
26517,Proy-2025-genera,2025,Septiembre,26,39,sistema,nula,0
26518,Proy-2025-genera,2025,Septiembre,29,40,integración,nula,0
26519,Proy-2025-genera,2025,Octubre,1,40,integración,nula,0
26520,Proy-2025-genera,2025,Octubre,2,40,sistema,nula,0
26521,Proy-2025-genera,2025,Octubre,3,40,integración,nula,0
26522,Proy-2025-genera,2025,Octubre,5,40,integración,nula,0
26523,Proy-2025-genera,2025,Octubre,5,40,sistema,nula,0
26524,Proy-2025-genera,2025,Octubre,6,41,sistema,nula,0
26525,Proy-2025-genera,2025,Octubre,8,41,sistema,nula,0
26526,Proy-2025-genera,2025,Octubre,9,41,integración,nula,0
26527,Proy-2025-genera,2025,Octubre,12,41,integración,alta,1
26528,Proy-2025-genera,2025,Octubre,12,41,integración,nula,0
26529,Proy-2025-genera,2025,Octubre,13,42,sistema,nula,0
26530,Proy-2025-genera,2025,Octubre,15,42,sistema,baja,1
26531,Proy-2025-genera,2025,Octubre,16,42,integración,media,1
26532,Proy-2025-genera,2025,Octubre,18,42,integración,nula,0
26533,Proy-2025-genera,2025,Octubre,20,43,integración,nula,0
26534,Proy-2025-genera,2025,Octubre,20,43,sistema,crítica,1
26535,Proy-2025-genera,2025,Octubre,20,43,sistema,nula,0
26536,Proy-2025-genera,2025,Octubre,22,43,integración,baja,1
26537,Proy-2025-genera,2025,Octubre,24,43,integración,nula,0
26538,Proy-2025-genera,2025,Octubre,25,43,integración,nula,0
26539,Proy-2025-genera,2025,Octubre,25,43,sistema,nula,0
26540,Proy-2025-genera,2025,Octubre,26,43,sistema,crítica,1
26541,Proy-2025-genera,2025,Octubre,26,43,sistema,nula,0
26542,Proy-2025-genera,2025,Octubre,27,44,integración,nula,0
26543,Proy-2025-genera,2025,Octubre,30,44,integración,nula,0
26544,Proy-2025-genera,2025,Octubre,30,44,sistema,nula,0
26545,Proy-2025-genera,2025,Noviembre,1,44,integración,nula,0
